,COMPANY,date,SDG_16
730753,walmart inc,2019-07-16,-0.9713459008284098
731236,walmart inc,2019-07-17,-1.9200777386041181
731663,walmart inc,2019-07-18,-2.1182600623122534
732109,walmart inc,2019-07-19,-2.1572436357843836
732542,walmart inc,2019-07-20,-3.7533218374767694
732898,walmart inc,2019-07-21,-1.8529526264166587
733240,walmart inc,2019-07-22,-1.9878366543223314
733667,walmart inc,2019-07-23,-2.605342368932446
734125,walmart inc,2019-07-24,-2.5827874151020542
734601,walmart inc,2019-07-25,-1.9328894198509403
735091,walmart inc,2019-07-26,-1.5267770729983616
735573,walmart inc,2019-07-27,-3.719272955927886
736000,walmart inc,2019-07-28,-2.3274827551643544
736401,walmart inc,2019-07-29,-2.66838946147631
736886,walmart inc,2019-07-30,-4.584150321914913
737376,walmart inc,2019-07-31,-4.535234120445455
737881,walmart inc,2019-08-01,-3.4050197136061366
738357,walmart inc,2019-08-02,-2.9508310769822046
738839,walmart inc,2019-08-03,-4.989149859403215
739263,walmart inc,2019-08-04,-6.326135276243662
739641,walmart inc,2019-08-05,-6.439497924153989
740104,walmart inc,2019-08-06,-5.334128411040729
740583,walmart inc,2019-08-07,-4.54938984204507
741058,walmart inc,2019-08-08,-4.425434061284996
741533,walmart inc,2019-08-09,-4.746774078319003
741993,walmart inc,2019-08-10,-5.081268988629324
742383,walmart inc,2019-08-11,-4.442040276131704
742800,walmart inc,2019-08-12,-4.0618528888473735
743262,walmart inc,2019-08-13,-4.175958697595933
743732,walmart inc,2019-08-14,-4.109682791133822
744204,walmart inc,2019-08-15,-3.588439695479139
744679,walmart inc,2019-08-16,-3.4988645787303163
745152,walmart inc,2019-08-17,-3.164228687035502
745546,walmart inc,2019-08-18,-3.539227850258735
745896,walmart inc,2019-08-19,-3.5622823775965826
746331,walmart inc,2019-08-20,-3.8860944499996912
