,COMPANY,date,SDG_16
213227,mckesson corp,2016-06-20,2.4438664122290423
213731,mckesson corp,2016-06-21,0.4778239716694899
214313,mckesson corp,2016-06-22,0.9094607063269005
214817,mckesson corp,2016-06-23,-0.5472610477718705
215249,mckesson corp,2016-06-24,1.6031790347429806
215817,mckesson corp,2016-06-25,-4.933918839649383
216096,mckesson corp,2016-06-26,0.6578871429602284
216608,mckesson corp,2016-06-27,0.2622514648360662
217026,mckesson corp,2016-06-28,0.40405351336421075
217425,mckesson corp,2016-06-29,0.380631121970684
217852,mckesson corp,2016-06-30,-1.5388568700374872
218324,mckesson corp,2016-07-01,-1.2713828775006515
218946,mckesson corp,2016-07-02,0.4369835593414162
219276,mckesson corp,2016-07-03,-0.4466312918765213
219618,mckesson corp,2016-07-04,0.9562515393755897
220088,mckesson corp,2016-07-05,1.1435149002409013
220507,mckesson corp,2016-07-06,-2.641042523410637
220909,mckesson corp,2016-07-07,-2.306330941650727
221309,mckesson corp,2016-07-08,-5.0810280208161736
221892,mckesson corp,2016-07-09,-2.6255396053836106
222132,mckesson corp,2016-07-10,-6.071836073963335
222485,mckesson corp,2016-07-11,-6.482559372949446
222978,mckesson corp,2016-07-12,-6.2551373834685835
223492,mckesson corp,2016-07-13,-3.7873494596680084
223987,mckesson corp,2016-07-14,-2.3141264616288324
224653,mckesson corp,2016-07-15,-2.512293487489883
224997,mckesson corp,2016-07-16,-2.8067317688339672
225372,mckesson corp,2016-07-17,-5.950272095298373
225712,mckesson corp,2016-07-18,-3.6617020996531053
226193,mckesson corp,2016-07-19,-3.983137752937401
226804,mckesson corp,2016-07-20,-3.00334148579193
227251,mckesson corp,2016-07-21,1.292481916741514
227650,mckesson corp,2016-07-22,-0.9351533234233261
228314,mckesson corp,2016-07-23,-2.0429872907742324
228649,mckesson corp,2016-07-24,-2.216971751888099
228928,mckesson corp,2016-07-25,-1.407999855702791
229531,mckesson corp,2016-07-26,-1.6941776426691628
230009,mckesson corp,2016-07-27,-3.324527083414712
230413,mckesson corp,2016-07-28,-4.746083165005464
231146,mckesson corp,2016-07-29,-1.1984679703312335
