,COMPANY,date,SDG_4
643006,suntrust banks inc,2019-01-04,0.8672301763960443
643551,suntrust banks inc,2019-01-05,0.8122598467235237
643983,suntrust banks inc,2019-01-06,-0.33236450813184526
644275,suntrust banks inc,2019-01-07,0.5497106831181766
644794,suntrust banks inc,2019-01-08,0.7288912173847
645186,suntrust banks inc,2019-01-09,0.09694147026793565
645666,suntrust banks inc,2019-01-10,0.837320574162679
646237,suntrust banks inc,2019-01-11,1.9059244210400266
646688,suntrust banks inc,2019-01-12,
647044,suntrust banks inc,2019-01-13,1.0422735603109143
647434,suntrust banks inc,2019-01-14,1.519290374712062
647860,suntrust banks inc,2019-01-15,2.7257032873366884
648413,suntrust banks inc,2019-01-16,1.5920245063205576
648847,suntrust banks inc,2019-01-17,2.0051117506268525
649376,suntrust banks inc,2019-01-18,2.174714127770038
649887,suntrust banks inc,2019-01-19,0.6596035714121561
650312,suntrust banks inc,2019-01-20,0.7895076106861226
650745,suntrust banks inc,2019-01-21,1.016691484720647
651195,suntrust banks inc,2019-01-22,1.3440488234888837
651728,suntrust banks inc,2019-01-23,-2.4224072190659798
652166,suntrust banks inc,2019-01-24,-5.266909472779268
652706,suntrust banks inc,2019-01-25,-3.1629857875294
653184,suntrust banks inc,2019-01-26,-2.049504233237027
653620,suntrust banks inc,2019-01-27,-0.8532404327186216
654060,suntrust banks inc,2019-01-28,-0.5603454875496393
654580,suntrust banks inc,2019-01-29,1.199383823744836
655035,suntrust banks inc,2019-01-30,0.4061497181373434
655675,suntrust banks inc,2019-01-31,0.9983469311391078
656106,suntrust banks inc,2019-02-01,0.44641752476735125
656684,suntrust banks inc,2019-02-02,0.39265754798585867
657090,suntrust banks inc,2019-02-03,1.1663097801443767
657638,suntrust banks inc,2019-02-04,-1.219235611464421
658115,suntrust banks inc,2019-02-05,0.7654446862453653
658686,suntrust banks inc,2019-02-06,0.6558509627091897
659128,suntrust banks inc,2019-02-07,0.8882647693364482
659657,suntrust banks inc,2019-02-08,-0.04157450177207109
660134,suntrust banks inc,2019-02-09,-0.04602831119310808
660680,suntrust banks inc,2019-02-10,1.0827067842611735
661035,suntrust banks inc,2019-02-11,0.19007048507234872
661666,suntrust banks inc,2019-02-12,1.3948646069833313
662177,suntrust banks inc,2019-02-13,0.3938471040845542
