,COMPANY,date,SDG_12
385170,tiffany & co,2017-07-14,-2.818145425200005
385566,tiffany & co,2017-07-15,
386112,tiffany & co,2017-07-16,
386416,tiffany & co,2017-07-17,
386884,tiffany & co,2017-07-18,2.25913621262458
387596,tiffany & co,2017-07-19,5.50576184379001
387943,tiffany & co,2017-07-20,-1.32192846034215
388481,tiffany & co,2017-07-21,
388848,tiffany & co,2017-07-22,
389422,tiffany & co,2017-07-23,
389728,tiffany & co,2017-07-24,
390233,tiffany & co,2017-07-25,
390869,tiffany & co,2017-07-26,
391247,tiffany & co,2017-07-27,
391855,tiffany & co,2017-07-28,
392332,tiffany & co,2017-07-29,
392627,tiffany & co,2017-07-30,
393068,tiffany & co,2017-07-31,
393561,tiffany & co,2017-08-01,
394096,tiffany & co,2017-08-02,
394570,tiffany & co,2017-08-03,-5.641908823374052
395135,tiffany & co,2017-08-04,-4.856923161297237
395725,tiffany & co,2017-08-05,
396093,tiffany & co,2017-08-06,-6.023240874572695
396458,tiffany & co,2017-08-07,
397132,tiffany & co,2017-08-08,
397449,tiffany & co,2017-08-09,
397982,tiffany & co,2017-08-10,-6.57342657342657
398416,tiffany & co,2017-08-11,-6.57342657342657
398948,tiffany & co,2017-08-12,2.61363636363636
399374,tiffany & co,2017-08-13,
399839,tiffany & co,2017-08-14,-1.1663600205419657
400350,tiffany & co,2017-08-15,-1.9898566814596446
400706,tiffany & co,2017-08-16,-2.1460845910727597
401275,tiffany & co,2017-08-17,-5.2646616633256755
401891,tiffany & co,2017-08-18,
402322,tiffany & co,2017-08-19,-2.62108950356323
402687,tiffany & co,2017-08-20,-1.80072028811525
403088,tiffany & co,2017-08-21,2.56410256410256
403471,tiffany & co,2017-08-22,-1.81086519114688
404082,tiffany & co,2017-08-23,-1.9164527768909132
