,COMPANY,date,SDG_12
345090,united continental holdings inc,2017-04-20,-1.6954296686307146
345592,united continental holdings inc,2017-04-21,-2.4811547959996854
346076,united continental holdings inc,2017-04-22,-2.7805123258517126
346488,united continental holdings inc,2017-04-23,-2.5376709132698507
346888,united continental holdings inc,2017-04-24,-2.0441318805906903
347350,united continental holdings inc,2017-04-25,-2.1004582870655875
347879,united continental holdings inc,2017-04-26,-1.8770054657577984
348403,united continental holdings inc,2017-04-27,-4.482774559580779
348904,united continental holdings inc,2017-04-28,-2.6960899389260393
349411,united continental holdings inc,2017-04-29,-1.7399234841209779
349886,united continental holdings inc,2017-04-30,-2.3425946294648905
350194,united continental holdings inc,2017-05-01,-1.867708806232175
350737,united continental holdings inc,2017-05-02,-3.1668961256657626
351227,united continental holdings inc,2017-05-03,-3.200367055365332
351758,united continental holdings inc,2017-05-04,-4.086021295647063
352268,united continental holdings inc,2017-05-05,-2.6676026454012143
352731,united continental holdings inc,2017-05-06,-2.603716189738516
353158,united continental holdings inc,2017-05-07,-2.5241387097704955
353572,united continental holdings inc,2017-05-08,-2.087435748350434
354095,united continental holdings inc,2017-05-09,-6.66891647835933
354590,united continental holdings inc,2017-05-10,-7.16284958424014
355106,united continental holdings inc,2017-05-11,-4.043861975924275
355612,united continental holdings inc,2017-05-12,-3.3894150945710297
356120,united continental holdings inc,2017-05-13,-1.9993874953760844
356538,united continental holdings inc,2017-05-14,-1.5518349736223762
356890,united continental holdings inc,2017-05-15,-3.5917723287764147
357390,united continental holdings inc,2017-05-16,-2.569696180733567
357930,united continental holdings inc,2017-05-17,-2.8134040808852965
358474,united continental holdings inc,2017-05-18,-2.18497217050685
358926,united continental holdings inc,2017-05-19,-1.9108844708778048
359423,united continental holdings inc,2017-05-20,-4.421463383390995
359875,united continental holdings inc,2017-05-21,-2.949163375598905
360257,united continental holdings inc,2017-05-22,-2.166011700722389
360673,united continental holdings inc,2017-05-23,-2.994093691735777
361178,united continental holdings inc,2017-05-24,-2.7802916379883915
361708,united continental holdings inc,2017-05-25,-1.8741017108737796
362210,united continental holdings inc,2017-05-26,-1.4296305454603269
362826,united continental holdings inc,2017-05-27,-4.017373963142195
363183,united continental holdings inc,2017-05-28,-3.6844943642358317
363563,united continental holdings inc,2017-05-29,-0.526229045773774
364052,united continental holdings inc,2017-05-30,-2.41808692716359
