,COMPANY,date,SDG_12
392116,twitter inc,2017-07-29,-1.8920275263402955
392574,twitter inc,2017-07-30,-2.250865655192415
392966,twitter inc,2017-07-31,-1.9658420064295772
393467,twitter inc,2017-08-01,-2.126197619719529
393977,twitter inc,2017-08-02,-2.2184013495604216
394512,twitter inc,2017-08-03,-1.624896834245166
395018,twitter inc,2017-08-04,-2.9434478250693092
395534,twitter inc,2017-08-05,-2.6768363986553187
395977,twitter inc,2017-08-06,-1.4466960217535383
396377,twitter inc,2017-08-07,-0.45911645063032464
396863,twitter inc,2017-08-08,-1.1798348884860201
397364,twitter inc,2017-08-09,-1.4950767365550526
397868,twitter inc,2017-08-10,-1.9241019096667282
398365,twitter inc,2017-08-11,-1.7838570674200434
398863,twitter inc,2017-08-12,-2.810711241853829
399291,twitter inc,2017-08-13,-4.119964468991132
399679,twitter inc,2017-08-14,-2.4786622048048415
400164,twitter inc,2017-08-15,-2.7401060560606805
400682,twitter inc,2017-08-16,-3.315021953730563
401173,twitter inc,2017-08-17,-4.285579228239328
401687,twitter inc,2017-08-18,-5.076042407914227
402172,twitter inc,2017-08-19,-3.351301248060605
402588,twitter inc,2017-08-20,-2.861501708744452
402955,twitter inc,2017-08-21,-1.301587764305865
403451,twitter inc,2017-08-22,-1.9821987426505203
403940,twitter inc,2017-08-23,-2.8590707338028434
404438,twitter inc,2017-08-24,-2.7572212474619806
404932,twitter inc,2017-08-25,-3.4681294081612832
405416,twitter inc,2017-08-26,-3.664886953268787
405866,twitter inc,2017-08-27,-3.861421287829025
406281,twitter inc,2017-08-28,-2.6463820218648726
406775,twitter inc,2017-08-29,-1.892163467276174
407279,twitter inc,2017-08-30,-2.201044830496877
407774,twitter inc,2017-08-31,-1.667955444180912
408245,twitter inc,2017-09-01,-1.6491825068555073
408739,twitter inc,2017-09-02,-0.6067959638323236
409167,twitter inc,2017-09-03,-1.0823747229100316
409564,twitter inc,2017-09-04,-1.1994232756004717
410015,twitter inc,2017-09-05,-1.8630222661215567
410514,twitter inc,2017-09-06,-2.013679853877522
411028,twitter inc,2017-09-07,-1.579051478543755
