,COMPANY,date,SDG_12
484047,southwest airlines co,2018-02-03,-1.5987249456966524
484482,southwest airlines co,2018-02-04,-1.1756668202648974
484979,southwest airlines co,2018-02-05,-1.0219741690790287
485483,southwest airlines co,2018-02-06,-1.5662636653212514
486042,southwest airlines co,2018-02-07,-3.016932354937845
486558,southwest airlines co,2018-02-08,-2.8691667274233117
487017,southwest airlines co,2018-02-09,-3.2808988961884524
487559,southwest airlines co,2018-02-10,-0.46168112852403254
487997,southwest airlines co,2018-02-11,-0.4871499541784952
488463,southwest airlines co,2018-02-12,-3.6229787165930456
489030,southwest airlines co,2018-02-13,-1.2870882712842522
489495,southwest airlines co,2018-02-14,0.5579886776360647
490018,southwest airlines co,2018-02-15,-1.433220343624577
490568,southwest airlines co,2018-02-16,-0.5157728034811716
491155,southwest airlines co,2018-02-17,-0.9561060786265071
491543,southwest airlines co,2018-02-18,-0.6243529605272636
492027,southwest airlines co,2018-02-19,-0.6531715710766702
492467,southwest airlines co,2018-02-20,-1.3515371476804086
493036,southwest airlines co,2018-02-21,-1.8030276052830465
493521,southwest airlines co,2018-02-22,-2.2626227389319173
494029,southwest airlines co,2018-02-23,-8.261656728205558
494560,southwest airlines co,2018-02-24,-3.6942779098689704
495116,southwest airlines co,2018-02-25,-1.0919151406569987
495594,southwest airlines co,2018-02-26,-1.93098831022429
496039,southwest airlines co,2018-02-27,-1.9780324177477338
496546,southwest airlines co,2018-02-28,-0.9637852045276591
497094,southwest airlines co,2018-03-01,-1.4163091994230625
497626,southwest airlines co,2018-03-02,-3.957260204592451
498064,southwest airlines co,2018-03-03,-4.163994210711608
498519,southwest airlines co,2018-03-04,-1.168868520394231
498987,southwest airlines co,2018-03-05,-2.4931440876065634
499465,southwest airlines co,2018-03-06,-2.7123360893892965
499949,southwest airlines co,2018-03-07,-0.5340030008912159
500463,southwest airlines co,2018-03-08,-2.612513566770459
501032,southwest airlines co,2018-03-09,-1.1668060378516045
501534,southwest airlines co,2018-03-10,-1.3786758451028338
501956,southwest airlines co,2018-03-11,-1.32066628302288
502387,southwest airlines co,2018-03-12,-1.0324306649466384
502891,southwest airlines co,2018-03-13,-2.11250583689771
503385,southwest airlines co,2018-03-14,-3.002365046214395
503941,southwest airlines co,2018-03-15,-3.247537158630378
