,COMPANY,date,SDG_12
96691,union pacific corp,2015-10-04,-2.0800751655866527
97009,union pacific corp,2015-10-05,-3.016476246303192
97484,union pacific corp,2015-10-06,-1.9199496600376076
97946,union pacific corp,2015-10-07,-2.565729044990555
98419,union pacific corp,2015-10-08,-2.930929045834083
98819,union pacific corp,2015-10-09,-0.9019347971564283
99295,union pacific corp,2015-10-10,-2.38970588235294
99726,union pacific corp,2015-10-11,
100174,union pacific corp,2015-10-12,-1.5937023641659291
100574,union pacific corp,2015-10-13,-0.8607062942897067
101163,union pacific corp,2015-10-14,-0.27430797729190337
101465,union pacific corp,2015-10-15,1.1774851972862321
102069,union pacific corp,2015-10-16,1.0829075155068615
102485,union pacific corp,2015-10-17,
102827,union pacific corp,2015-10-18,-0.567977663630984
103148,union pacific corp,2015-10-19,
103617,union pacific corp,2015-10-20,-2.249759498935332
104138,union pacific corp,2015-10-21,-1.90380761523046
104405,union pacific corp,2015-10-22,
104637,union pacific corp,2015-10-23,-0.2439380909955103
105179,union pacific corp,2015-10-24,-5.213292451079018
105491,union pacific corp,2015-10-25,-4.350298836555505
105828,union pacific corp,2015-10-26,-3.145879537981446
106399,union pacific corp,2015-10-27,-4.7616168763402476
107023,union pacific corp,2015-10-28,-5.0917445692924135
107482,union pacific corp,2015-10-29,-4.180941425103011
107969,union pacific corp,2015-10-30,-1.056234540461934
108507,union pacific corp,2015-10-31,-0.7150356947623377
108839,union pacific corp,2015-11-01,-0.530844100939782
109334,union pacific corp,2015-11-02,1.099790435239265
109787,union pacific corp,2015-11-03,-1.750172099009306
110181,union pacific corp,2015-11-04,-0.13221153846153852
110733,union pacific corp,2015-11-05,0.12605955210467532
111192,union pacific corp,2015-11-06,-2.442588077839633
111774,union pacific corp,2015-11-07,-4.55696202531646
112215,union pacific corp,2015-11-08,3.00500834724541
112465,union pacific corp,2015-11-09,-0.9245339139332099
113017,union pacific corp,2015-11-10,-0.07888944804114066
113561,union pacific corp,2015-11-11,-1.3640392014657172
114090,union pacific corp,2015-11-12,-0.8835280973279149
114477,union pacific corp,2015-11-13,-0.8186162292841734
