,COMPANY,date,SDG_12
693106,berkshire hathaway inc,2019-04-19,0.4403993972100825
693653,berkshire hathaway inc,2019-04-20,1.1557991625556046
694052,berkshire hathaway inc,2019-04-21,0.032254943070024966
694396,berkshire hathaway inc,2019-04-22,-0.8349995742800453
694820,berkshire hathaway inc,2019-04-23,-0.96153846153846
695215,berkshire hathaway inc,2019-04-24,-0.6840275370555954
695780,berkshire hathaway inc,2019-04-25,-0.5563828792648722
696446,berkshire hathaway inc,2019-04-26,-0.2902236971526196
696813,berkshire hathaway inc,2019-04-27,1.231641736498198
697135,berkshire hathaway inc,2019-04-28,-0.7025398488248921
697555,berkshire hathaway inc,2019-04-29,0.4545195788488644
697936,berkshire hathaway inc,2019-04-30,0.6641368955765352
698543,berkshire hathaway inc,2019-05-01,0.3759368316116529
698948,berkshire hathaway inc,2019-05-02,0.0736651296968621
699407,berkshire hathaway inc,2019-05-03,-0.4341188154209462
699877,berkshire hathaway inc,2019-05-04,0.4507676871136528
700274,berkshire hathaway inc,2019-05-05,-0.4418627571565292
700672,berkshire hathaway inc,2019-05-06,-1.163806449855343
701134,berkshire hathaway inc,2019-05-07,-1.3763803465546094
701723,berkshire hathaway inc,2019-05-08,-0.9232288272760467
702141,berkshire hathaway inc,2019-05-09,-6.393876661290815
702590,berkshire hathaway inc,2019-05-10,-2.0942676581720803
703094,berkshire hathaway inc,2019-05-11,-1.4758516356697635
703472,berkshire hathaway inc,2019-05-12,-1.3232458410313703
703773,berkshire hathaway inc,2019-05-13,0.09892301936350703
704327,berkshire hathaway inc,2019-05-14,1.96215250489712
704652,berkshire hathaway inc,2019-05-15,1.3018465087528686
705158,berkshire hathaway inc,2019-05-16,0.21244866626722186
705690,berkshire hathaway inc,2019-05-17,1.7079413019498926
706151,berkshire hathaway inc,2019-05-18,0.593760153540422
706586,berkshire hathaway inc,2019-05-19,-0.07176106496989301
706861,berkshire hathaway inc,2019-05-20,1.044413950266772
707305,berkshire hathaway inc,2019-05-21,1.7656078953905143
707703,berkshire hathaway inc,2019-05-22,1.5108037496683653
708356,berkshire hathaway inc,2019-05-23,0.1310809767488887
708795,berkshire hathaway inc,2019-05-24,0.19378227605242668
709279,berkshire hathaway inc,2019-05-25,-6.43835616438356
709531,berkshire hathaway inc,2019-05-26,0.1583146347544251
709850,berkshire hathaway inc,2019-05-27,-2.90275761973875
710366,berkshire hathaway inc,2019-05-28,-0.9694302274843157
710813,berkshire hathaway inc,2019-05-29,1.22377622377622
