,COMPANY,date,SDG_12
404010,southern co,2017-08-23,0.64244984925236
404628,southern co,2017-08-24,0.2615062761506275
405054,southern co,2017-08-25,-0.7577968555719126
405594,southern co,2017-08-26,-1.4817413332210665
406027,southern co,2017-08-27,-1.060247732576955
406369,southern co,2017-08-28,-1.6916122573729409
406952,southern co,2017-08-29,0.431034482758621
407447,southern co,2017-08-30,-0.7788802564921951
407835,southern co,2017-08-31,-0.04656105836927266
408296,southern co,2017-09-01,-0.7399491343639338
408887,southern co,2017-09-02,-0.9542828087945542
409195,southern co,2017-09-03,0.310504820211692
409804,southern co,2017-09-04,-0.9300164180950667
410310,southern co,2017-09-05,-1.3296421459777081
410735,southern co,2017-09-06,0.7554247298867031
411386,southern co,2017-09-07,0.002747612455956505
411550,southern co,2017-09-08,-0.9414394647394279
412066,southern co,2017-09-09,-0.8437317249382829
412512,southern co,2017-09-10,-2.216807363029123
413059,southern co,2017-09-11,-4.61173962380123
413447,southern co,2017-09-12,-4.823439603945109
413941,southern co,2017-09-13,-4.743729576127439
414629,southern co,2017-09-14,0.38285407398805343
415008,southern co,2017-09-15,-1.1287783853042705
415632,southern co,2017-09-16,0.7181405187194747
416063,southern co,2017-09-17,
416541,southern co,2017-09-18,-0.22603328278840032
417093,southern co,2017-09-19,2.43531202435312
417384,southern co,2017-09-20,-1.6900640557510194
417984,southern co,2017-09-21,-2.321822582465505
418429,southern co,2017-09-22,-1.5631951325129598
419120,southern co,2017-09-23,0.130379858434011
419392,southern co,2017-09-24,
419761,southern co,2017-09-25,
420341,southern co,2017-09-26,1.70648464163823
420666,southern co,2017-09-27,-0.37015528256330754
421316,southern co,2017-09-28,-0.526315789473684
421824,southern co,2017-09-29,-0.6731915397960395
422194,southern co,2017-09-30,-0.42639797019296477
422648,southern co,2017-10-01,-3.0079891137351313
423046,southern co,2017-10-02,-1.3400303845263772
