,COMPANY,date,SDG_5
473709,eaton corp plc,2018-01-13,-3.042089065015982
474150,eaton corp plc,2018-01-14,
474637,eaton corp plc,2018-01-15,-4.896724927930903
475203,eaton corp plc,2018-01-16,-5.069079431592366
475575,eaton corp plc,2018-01-17,-4.456561679158065
476126,eaton corp plc,2018-01-18,-3.1800170206121954
476791,eaton corp plc,2018-01-19,-5.3135555154600915
477101,eaton corp plc,2018-01-20,-6.698102892132741
477604,eaton corp plc,2018-01-21,-1.59651669085631
478107,eaton corp plc,2018-01-22,-7.750528875992687
478496,eaton corp plc,2018-01-23,-3.5479888416119434
479002,eaton corp plc,2018-01-24,-7.033453650292938
479498,eaton corp plc,2018-01-25,-6.163480691881019
480115,eaton corp plc,2018-01-26,-2.821131941280021
480536,eaton corp plc,2018-01-27,-6.680764411027569
480976,eaton corp plc,2018-01-28,-1.45576707726764
481433,eaton corp plc,2018-01-29,-1.3645513888535532
481938,eaton corp plc,2018-01-30,-4.868820582255738
482533,eaton corp plc,2018-01-31,-4.923114489362751
483019,eaton corp plc,2018-02-01,-3.50031891633803
483525,eaton corp plc,2018-02-02,-6.647630970852313
484010,eaton corp plc,2018-02-03,-6.283276324943536
484513,eaton corp plc,2018-02-04,-3.9283912854052505
485013,eaton corp plc,2018-02-05,-5.90008210989483
485462,eaton corp plc,2018-02-06,-5.093598993512147
486054,eaton corp plc,2018-02-07,-4.064800850010217
486536,eaton corp plc,2018-02-08,-2.027410442672852
487062,eaton corp plc,2018-02-09,-3.9157635842313754
487574,eaton corp plc,2018-02-10,-8.046747623075898
488005,eaton corp plc,2018-02-11,-7.755385825663864
488511,eaton corp plc,2018-02-12,-2.55968925037904
489097,eaton corp plc,2018-02-13,-6.764442441851101
489593,eaton corp plc,2018-02-14,1.2453154400673367
490212,eaton corp plc,2018-02-15,0.839642396907215
490542,eaton corp plc,2018-02-16,-3.0659658289076352
491211,eaton corp plc,2018-02-17,-1.5367123030757701
491660,eaton corp plc,2018-02-18,-4.65116279069767
492006,eaton corp plc,2018-02-19,-1.87416331994645
492522,eaton corp plc,2018-02-20,-5.357226239458317
492999,eaton corp plc,2018-02-21,-0.5143822922662176
493486,eaton corp plc,2018-02-22,-3.461214341787624
