,COMPANY,date,SDG_5
315492,garmin ltd,2017-02-05,
315717,garmin ltd,2017-02-06,-2.06509539842873
316262,garmin ltd,2017-02-07,
316789,garmin ltd,2017-02-08,
317501,garmin ltd,2017-02-09,
317829,garmin ltd,2017-02-10,
318271,garmin ltd,2017-02-11,-4.54873120344809
318824,garmin ltd,2017-02-12,
319221,garmin ltd,2017-02-13,
319722,garmin ltd,2017-02-14,2.66599597585513
320239,garmin ltd,2017-02-15,1.9657059012480067
320695,garmin ltd,2017-02-16,
321261,garmin ltd,2017-02-17,2.3029361873544762
321662,garmin ltd,2017-02-18,2.6819000508491695
322164,garmin ltd,2017-02-19,2.721048592863435
322489,garmin ltd,2017-02-20,2.190549880616137
323125,garmin ltd,2017-02-21,2.058727280866103
323591,garmin ltd,2017-02-22,1.9927447835537897
323988,garmin ltd,2017-02-23,-1.5131871086761413
324461,garmin ltd,2017-02-24,-5.781879632518978
324973,garmin ltd,2017-02-25,-6.570480490856273
325446,garmin ltd,2017-02-26,-5.997610863954172
325792,garmin ltd,2017-02-27,-4.733513284047025
326316,garmin ltd,2017-02-28,-5.381193764945591
326801,garmin ltd,2017-03-01,-5.795743603405485
327342,garmin ltd,2017-03-02,-1.1247090133564313
327883,garmin ltd,2017-03-03,-3.8239074881812867
328434,garmin ltd,2017-03-04,-4.446740682620909
328894,garmin ltd,2017-03-05,-3.5427564855343205
329174,garmin ltd,2017-03-06,-3.741583043025668
329677,garmin ltd,2017-03-07,-6.0151146075597
330139,garmin ltd,2017-03-08,-6.417466088990529
330677,garmin ltd,2017-03-09,-6.608044373094974
331246,garmin ltd,2017-03-10,
331623,garmin ltd,2017-03-11,
332113,garmin ltd,2017-03-12,-5.379214665080962
332441,garmin ltd,2017-03-13,-2.189530317207783
