,COMPANY,date,SDG_5
730753,walmart inc,2019-07-16,-3.0463857301555635
731236,walmart inc,2019-07-17,-2.9365462552410215
731663,walmart inc,2019-07-18,-2.804877476326552
732109,walmart inc,2019-07-19,-2.491295838247976
732542,walmart inc,2019-07-20,-5.1361745276605095
732898,walmart inc,2019-07-21,-3.898486670413933
733240,walmart inc,2019-07-22,-5.0994907624535175
733667,walmart inc,2019-07-23,-4.187933784050172
734125,walmart inc,2019-07-24,-5.013330799763795
734601,walmart inc,2019-07-25,-3.666946261855863
735091,walmart inc,2019-07-26,-3.48349113853071
735573,walmart inc,2019-07-27,-3.336185639606939
736000,walmart inc,2019-07-28,-2.862740016467012
736401,walmart inc,2019-07-29,-1.0983362646138253
736886,walmart inc,2019-07-30,-3.4620984976100546
737376,walmart inc,2019-07-31,-6.133647625959967
737881,walmart inc,2019-08-01,-4.913749822276569
738357,walmart inc,2019-08-02,-4.209872844983539
738839,walmart inc,2019-08-03,-4.710514363470676
739263,walmart inc,2019-08-04,-7.074450879138221
739641,walmart inc,2019-08-05,-7.506084885989676
740104,walmart inc,2019-08-06,-6.3221813145713845
740583,walmart inc,2019-08-07,-5.541025127975484
741058,walmart inc,2019-08-08,-5.5288609492210075
741533,walmart inc,2019-08-09,-6.530174108401586
741993,walmart inc,2019-08-10,-6.369594858438028
742383,walmart inc,2019-08-11,-5.4565770053826075
742800,walmart inc,2019-08-12,-5.070889100854534
743262,walmart inc,2019-08-13,-5.309927559060208
743732,walmart inc,2019-08-14,-6.153540356063974
744204,walmart inc,2019-08-15,-5.084811429614547
744679,walmart inc,2019-08-16,-5.538314047106944
745152,walmart inc,2019-08-17,-5.007569279132827
745546,walmart inc,2019-08-18,-4.695823922203093
745896,walmart inc,2019-08-19,-5.279830637837857
746331,walmart inc,2019-08-20,-6.47233403575418
