,COMPANY,date,SDG_1
366898,verizon communications inc,2017-06-05,-1.4782531666562437
367444,verizon communications inc,2017-06-06,-1.5361513928482264
367839,verizon communications inc,2017-06-07,-1.1365362848073806
368416,verizon communications inc,2017-06-08,-1.2943434270941705
368872,verizon communications inc,2017-06-09,-0.45041803347443965
369384,verizon communications inc,2017-06-10,0.31856398651817
369837,verizon communications inc,2017-06-11,-2.2425841697695055
370178,verizon communications inc,2017-06-12,-2.025849074302522
370638,verizon communications inc,2017-06-13,-0.28878314650256165
371133,verizon communications inc,2017-06-14,-1.0946183024500347
371690,verizon communications inc,2017-06-15,-0.8836234331946733
372216,verizon communications inc,2017-06-16,-0.510339632709714
372648,verizon communications inc,2017-06-17,-1.5991428773730672
373070,verizon communications inc,2017-06-18,-2.0381503883165504
373562,verizon communications inc,2017-06-19,-3.551270813393559
373946,verizon communications inc,2017-06-20,-2.845654696766407
374589,verizon communications inc,2017-06-21,-0.7516218628756304
375005,verizon communications inc,2017-06-22,-1.7481258306250358
375453,verizon communications inc,2017-06-23,-1.6853815339325426
376083,verizon communications inc,2017-06-24,-5.285300373541563
376401,verizon communications inc,2017-06-25,-5.582525349332735
376794,verizon communications inc,2017-06-26,-5.026451337777953
377287,verizon communications inc,2017-06-27,-2.667879262376027
377833,verizon communications inc,2017-06-28,-3.0829597898779464
378296,verizon communications inc,2017-06-29,-1.485474849063105
378737,verizon communications inc,2017-06-30,0.42174389016494496
379203,verizon communications inc,2017-07-01,-2.35294117647059
379783,verizon communications inc,2017-07-02,
379990,verizon communications inc,2017-07-03,0.7886316974530566
380418,verizon communications inc,2017-07-04,-0.599350971929215
380986,verizon communications inc,2017-07-05,-0.40320507534474254
381326,verizon communications inc,2017-07-06,-0.7807013330914523
381851,verizon communications inc,2017-07-07,-1.06321775938653
382312,verizon communications inc,2017-07-08,-3.3362398791977257
382688,verizon communications inc,2017-07-09,0.1693808879052332
383123,verizon communications inc,2017-07-10,-0.5144042206570973
383622,verizon communications inc,2017-07-11,-0.7615917965424333
384041,verizon communications inc,2017-07-12,-1.0896452110539274
384572,verizon communications inc,2017-07-13,-2.766980041890678
385064,verizon communications inc,2017-07-14,-0.9044079468045924
385644,verizon communications inc,2017-07-15,-0.5392206080650672
