,COMPANY,date,SDG_1
252918,tyson foods inc,2016-09-25,
253437,tyson foods inc,2016-09-26,0.6486293670065405
253641,tyson foods inc,2016-09-27,-1.0254582533776824
254162,tyson foods inc,2016-09-28,-1.107764155237517
254648,tyson foods inc,2016-09-29,-0.35012419355564267
255133,tyson foods inc,2016-09-30,-0.7339259405558154
255710,tyson foods inc,2016-10-01,
256083,tyson foods inc,2016-10-02,-3.43545265079353
256751,tyson foods inc,2016-10-03,-0.9604899268164061
256960,tyson foods inc,2016-10-04,0.09336914938743
257372,tyson foods inc,2016-10-05,0.08883587757296516
258081,tyson foods inc,2016-10-06,-0.3049665015934489
258542,tyson foods inc,2016-10-07,-3.5809555433849707
258856,tyson foods inc,2016-10-08,-3.0669776477926836
259269,tyson foods inc,2016-10-09,-3.191978769321937
259688,tyson foods inc,2016-10-10,-1.158682895219867
260174,tyson foods inc,2016-10-11,0.13006199923037753
260653,tyson foods inc,2016-10-12,-1.2751204380582992
261178,tyson foods inc,2016-10-13,-2.416754962652327
261677,tyson foods inc,2016-10-14,-0.34917556830790664
262106,tyson foods inc,2016-10-15,-6.663045592493518
262512,tyson foods inc,2016-10-16,-3.992929405275703
263057,tyson foods inc,2016-10-17,-4.146288061190432
263468,tyson foods inc,2016-10-18,-4.743814951369094
264025,tyson foods inc,2016-10-19,-4.320135404286085
264520,tyson foods inc,2016-10-20,-1.9561839459867032
265011,tyson foods inc,2016-10-21,-1.6781870031463018
265406,tyson foods inc,2016-10-22,-2.138256379830201
265963,tyson foods inc,2016-10-23,3.39414970502792
266242,tyson foods inc,2016-10-24,-2.0970341854336207
266616,tyson foods inc,2016-10-25,-0.07135243256826994
267261,tyson foods inc,2016-10-26,1.5456723293136094
267823,tyson foods inc,2016-10-27,-1.1863019846882084
268257,tyson foods inc,2016-10-28,-2.7247424245632708
268663,tyson foods inc,2016-10-29,-2.4364813482132535
269176,tyson foods inc,2016-10-30,-5.369611032248823
269440,tyson foods inc,2016-10-31,-0.3481377848206484
269981,tyson foods inc,2016-11-01,1.76470588235294
270751,tyson foods inc,2016-11-02,-3.082242017071224
271266,tyson foods inc,2016-11-03,-2.76973299700268
271620,tyson foods inc,2016-11-04,-1.727051556848432
