,COMPANY,date,SDG_1
666813,xcel energy inc,2019-02-22,
667307,xcel energy inc,2019-02-23,
667761,xcel energy inc,2019-02-24,-0.540540540540541
668308,xcel energy inc,2019-02-25,-4.46115288220551
668722,xcel energy inc,2019-02-26,-2.00121552519071
669382,xcel energy inc,2019-02-27,-0.8059104740962142
669688,xcel energy inc,2019-02-28,-2.0158688828368305
670174,xcel energy inc,2019-03-01,-1.3260391371803595
670766,xcel energy inc,2019-03-02,-0.5571584056122684
671305,xcel energy inc,2019-03-03,-0.5513403496116126
671732,xcel energy inc,2019-03-04,-0.3190465533571415
672162,xcel energy inc,2019-03-05,-0.9767215602389466
672734,xcel energy inc,2019-03-06,0.5653668828631729
673238,xcel energy inc,2019-03-07,-1.5236922413600413
673631,xcel energy inc,2019-03-08,-3.4460663140217713
674284,xcel energy inc,2019-03-09,0.46608021117009996
674550,xcel energy inc,2019-03-10,-1.208258213544097
675077,xcel energy inc,2019-03-11,0.350877192982456
675649,xcel energy inc,2019-03-12,-2.38095238095238
675984,xcel energy inc,2019-03-13,-3.9606251391734872
676395,xcel energy inc,2019-03-14,-5.88225272022959
676909,xcel energy inc,2019-03-15,-4.125521302131084
677450,xcel energy inc,2019-03-16,-2.0757034071993794
677831,xcel energy inc,2019-03-17,-2.9935868235316634
678424,xcel energy inc,2019-03-18,-3.03951367781155
678874,xcel energy inc,2019-03-19,
679356,xcel energy inc,2019-03-20,-0.8703997143303501
679916,xcel energy inc,2019-03-21,-2.011983650213665
680482,xcel energy inc,2019-03-22,-5.197045088073868
680791,xcel energy inc,2019-03-23,-1.11180598985477
681171,xcel energy inc,2019-03-24,-1.11653341368951
681726,xcel energy inc,2019-03-25,0.12923813392450598
682016,xcel energy inc,2019-03-26,0.9361409292577246
682474,xcel energy inc,2019-03-27,0.892857142857143
683124,xcel energy inc,2019-03-28,-0.851327956762234
683547,xcel energy inc,2019-03-29,
684010,xcel energy inc,2019-03-30,-0.19430590992129848
684540,xcel energy inc,2019-03-31,
684928,xcel energy inc,2019-04-01,
685267,xcel energy inc,2019-04-02,-0.0444889333778224
685810,xcel energy inc,2019-04-03,
