,COMPANY,date,SDG_1
48,wells fargo & co,2015-02-19,-1.2852405987648223
457,wells fargo & co,2015-02-20,-1.4545228706271112
908,wells fargo & co,2015-02-21,-2.1814503725850636
1255,wells fargo & co,2015-02-22,-1.3215859030837
1595,wells fargo & co,2015-02-23,-0.6978383578020836
2028,wells fargo & co,2015-02-24,0.1849556133227319
2524,wells fargo & co,2015-02-25,-0.17150569997004086
2894,wells fargo & co,2015-02-26,0.8667034797645129
3329,wells fargo & co,2015-02-27,-0.6261196084868043
3783,wells fargo & co,2015-02-28,0.1697392825901322
4054,wells fargo & co,2015-03-01,0.5122303215285917
4335,wells fargo & co,2015-03-02,-1.9311739509464707
4774,wells fargo & co,2015-03-03,-6.471413307740678
5226,wells fargo & co,2015-03-04,-5.838635307194997
5623,wells fargo & co,2015-03-05,-4.655425513090472
6120,wells fargo & co,2015-03-06,-3.333391949139802
6502,wells fargo & co,2015-03-07,-2.730654404121639
6794,wells fargo & co,2015-03-08,-2.7328177288982296
7053,wells fargo & co,2015-03-09,-1.4883071167906763
7616,wells fargo & co,2015-03-10,-0.43489847070179755
7922,wells fargo & co,2015-03-11,-1.8898709729434275
8396,wells fargo & co,2015-03-12,-2.0260493693633626
8897,wells fargo & co,2015-03-13,-1.873619767645856
9245,wells fargo & co,2015-03-14,0.14242256081866897
9529,wells fargo & co,2015-03-15,-1.9254969637502746
9795,wells fargo & co,2015-03-16,-0.5147294284383356
10227,wells fargo & co,2015-03-17,-0.8690746980963575
10690,wells fargo & co,2015-03-18,-1.8321335130968672
11257,wells fargo & co,2015-03-19,-0.6685995556279272
11614,wells fargo & co,2015-03-20,-3.887034506220362
12067,wells fargo & co,2015-03-21,1.148204196495545
12376,wells fargo & co,2015-03-22,0.44061903535070696
12718,wells fargo & co,2015-03-23,-0.6423238244636753
13131,wells fargo & co,2015-03-24,-0.710975196519837
