,COMPANY,date,SDG_1
389625,twitter inc,2017-07-24,-1.7409496155328972
390108,twitter inc,2017-07-25,-1.4279337212995722
390606,twitter inc,2017-07-26,-1.3339021983350203
391107,twitter inc,2017-07-27,-1.781762667926948
391611,twitter inc,2017-07-28,-3.4559251171241847
392116,twitter inc,2017-07-29,-2.076627691156163
392574,twitter inc,2017-07-30,-2.6513776365399195
392966,twitter inc,2017-07-31,-1.9459878156876165
393467,twitter inc,2017-08-01,-3.3837593732034117
393977,twitter inc,2017-08-02,-1.8553305675948515
394512,twitter inc,2017-08-03,-1.5875139498761441
395018,twitter inc,2017-08-04,-2.786975599518698
395534,twitter inc,2017-08-05,-2.7053224237638407
395977,twitter inc,2017-08-06,-2.631786474794471
396377,twitter inc,2017-08-07,-1.6281765800195658
396863,twitter inc,2017-08-08,-1.3528247616669733
397364,twitter inc,2017-08-09,-2.0802787099668407
397868,twitter inc,2017-08-10,-1.6641802367141623
398365,twitter inc,2017-08-11,-1.575614115865896
398863,twitter inc,2017-08-12,-3.7776742060123416
399291,twitter inc,2017-08-13,-5.357516010938897
399679,twitter inc,2017-08-14,-3.770555335043682
400164,twitter inc,2017-08-15,-2.666613708977106
400682,twitter inc,2017-08-16,-2.1237531234819147
401173,twitter inc,2017-08-17,-2.870655037949919
401687,twitter inc,2017-08-18,-3.440585959762307
402172,twitter inc,2017-08-19,-4.201500381661621
402588,twitter inc,2017-08-20,-2.6462528712395508
402955,twitter inc,2017-08-21,-1.2991119521974948
403451,twitter inc,2017-08-22,-2.0643165069867138
403940,twitter inc,2017-08-23,-2.507668290504956
404438,twitter inc,2017-08-24,-3.115659011891993
404932,twitter inc,2017-08-25,-3.2446659540420106
405416,twitter inc,2017-08-26,-4.0498050545672735
405866,twitter inc,2017-08-27,-2.911456266606951
406281,twitter inc,2017-08-28,-2.4807904221215398
406775,twitter inc,2017-08-29,-1.9450857171127256
407279,twitter inc,2017-08-30,-2.5848133051851097
407774,twitter inc,2017-08-31,-2.008932591147546
408245,twitter inc,2017-09-01,-2.0629902774288493
408739,twitter inc,2017-09-02,-2.4541383058887316
