,COMPANY,date,SDG_2
165224,nasdaq inc,2016-03-05,-0.06562406640851973
165640,nasdaq inc,2016-03-06,-1.0378661680572314
165971,nasdaq inc,2016-03-07,0.4663645093947223
166451,nasdaq inc,2016-03-08,-0.020367291196079582
166919,nasdaq inc,2016-03-09,0.29793868340940877
167420,nasdaq inc,2016-03-10,0.24201277646921424
167882,nasdaq inc,2016-03-11,-1.0433956636225854
168345,nasdaq inc,2016-03-12,-0.4085862649543044
168732,nasdaq inc,2016-03-13,-0.8090497432111243
169132,nasdaq inc,2016-03-14,0.5860568817820909
169557,nasdaq inc,2016-03-15,0.3394311973172866
170036,nasdaq inc,2016-03-16,-1.0668656013858657
170510,nasdaq inc,2016-03-17,0.14405570388898706
170972,nasdaq inc,2016-03-18,0.06615895516608214
171459,nasdaq inc,2016-03-19,-1.0645873112917543
171822,nasdaq inc,2016-03-20,-0.576352530338584
172145,nasdaq inc,2016-03-21,-0.5128936787499524
172607,nasdaq inc,2016-03-22,-0.6360391423587647
173058,nasdaq inc,2016-03-23,0.2689229957920254
173524,nasdaq inc,2016-03-24,-3.8326068500577626
174002,nasdaq inc,2016-03-25,-5.380905829438757
174470,nasdaq inc,2016-03-26,-2.056153971117824
174771,nasdaq inc,2016-03-27,-0.190117649379854
175121,nasdaq inc,2016-03-28,-1.0334768125497444
175600,nasdaq inc,2016-03-29,-1.3519197547436836
176036,nasdaq inc,2016-03-30,-1.2093878812539378
176517,nasdaq inc,2016-03-31,-0.5803546684369228
176977,nasdaq inc,2016-04-01,-1.5751656842890314
177450,nasdaq inc,2016-04-02,-1.2645549636248672
177848,nasdaq inc,2016-04-03,-2.1014627131746826
178135,nasdaq inc,2016-04-04,-0.09625144965768463
178582,nasdaq inc,2016-04-05,-0.16800034497575908
179040,nasdaq inc,2016-04-06,-0.5994550727266194
179541,nasdaq inc,2016-04-07,-0.3267264916375348
180000,nasdaq inc,2016-04-08,-0.5918301948523732
180454,nasdaq inc,2016-04-09,-0.9196038050978216
180850,nasdaq inc,2016-04-10,0.792185092903008
181156,nasdaq inc,2016-04-11,-0.02782474873510468
181609,nasdaq inc,2016-04-12,0.4528112454800244
182089,nasdaq inc,2016-04-13,-0.23664916508599143
182563,nasdaq inc,2016-04-14,0.1555325758011241
