,COMPANY,date,SDG_2
183560,chevron corp,2016-04-16,-0.7233202573154399
183907,chevron corp,2016-04-17,-1.474902640683838
184296,chevron corp,2016-04-18,-1.8111495695281619
184716,chevron corp,2016-04-19,-1.3776316802659152
185229,chevron corp,2016-04-20,-0.7315754344031105
185769,chevron corp,2016-04-21,-0.41528027258513495
186262,chevron corp,2016-04-22,-1.830515639796289
186818,chevron corp,2016-04-23,-1.105838737965839
187088,chevron corp,2016-04-24,0.516076406436578
187433,chevron corp,2016-04-25,-1.3585537758454143
187967,chevron corp,2016-04-26,0.02441531688235434
188539,chevron corp,2016-04-27,-2.3810506667539175
188960,chevron corp,2016-04-28,-0.3815599279445872
189567,chevron corp,2016-04-29,-1.0522034501186583
189981,chevron corp,2016-04-30,-1.0562060020510486
190389,chevron corp,2016-05-01,-1.2879167450594078
190871,chevron corp,2016-05-02,0.42918798710878886
191281,chevron corp,2016-05-03,-1.3953457529249824
191785,chevron corp,2016-05-04,-0.06160531705592187
192308,chevron corp,2016-05-05,-0.9903214429317333
192822,chevron corp,2016-05-06,-6.391205896407416
193379,chevron corp,2016-05-07,-4.6273204563348465
193776,chevron corp,2016-05-08,-4.12663905008789
194098,chevron corp,2016-05-09,-2.492178851600717
194574,chevron corp,2016-05-10,-4.440147927657278
195105,chevron corp,2016-05-11,-4.009025450020635
195610,chevron corp,2016-05-12,-3.191000968562657
196092,chevron corp,2016-05-13,-5.597608331510513
196559,chevron corp,2016-05-14,-5.441538016588359
196971,chevron corp,2016-05-15,-3.8412499072631383
197341,chevron corp,2016-05-16,-5.303055853089081
197913,chevron corp,2016-05-17,-2.760058762568534
198420,chevron corp,2016-05-18,-2.8133870440496813
198843,chevron corp,2016-05-19,-2.934559316478591
199313,chevron corp,2016-05-20,-2.94843930036839
199876,chevron corp,2016-05-21,-5.201009039392439
200323,chevron corp,2016-05-22,-4.1355918181028875
200600,chevron corp,2016-05-23,-1.8177613214588917
201154,chevron corp,2016-05-24,-1.3004483136988227
201612,chevron corp,2016-05-25,-1.310934482538452
202072,chevron corp,2016-05-26,-5.104371964362854
