,COMPANY,date,SDG_2
666813,xcel energy inc,2019-02-22,1.04166666666667
667307,xcel energy inc,2019-02-23,0.277008310249307
667761,xcel energy inc,2019-02-24,
668308,xcel energy inc,2019-02-25,-4.46115288220551
668722,xcel energy inc,2019-02-26,-2.550622377864845
669382,xcel energy inc,2019-02-27,-0.09352093723201997
669688,xcel energy inc,2019-02-28,-0.30985219325272056
670174,xcel energy inc,2019-03-01,-1.190547409769068
670766,xcel energy inc,2019-03-02,-0.268505569683151
671305,xcel energy inc,2019-03-03,-0.5513403496116126
671732,xcel energy inc,2019-03-04,0.34704819720862057
672162,xcel energy inc,2019-03-05,1.878767891186914
672734,xcel energy inc,2019-03-06,1.29020795379637
673238,xcel energy inc,2019-03-07,-0.028361265906018045
673631,xcel energy inc,2019-03-08,-1.9883272520364663
674284,xcel energy inc,2019-03-09,0.46608021117009996
674550,xcel energy inc,2019-03-10,-1.8164904034469231
675077,xcel energy inc,2019-03-11,1.396808727122454
675649,xcel energy inc,2019-03-12,-0.5390899111730677
675984,xcel energy inc,2019-03-13,-3.7481677690931314
676395,xcel energy inc,2019-03-14,-5.830805338165427
676909,xcel energy inc,2019-03-15,-4.398123982550561
677450,xcel energy inc,2019-03-16,-2.9249079128023614
677831,xcel energy inc,2019-03-17,-2.9935868235316634
678424,xcel energy inc,2019-03-18,-3.7361343073079576
678874,xcel energy inc,2019-03-19,-0.3810648388262751
679356,xcel energy inc,2019-03-20,0.6761777016435232
679916,xcel energy inc,2019-03-21,0.6590266201188679
680482,xcel energy inc,2019-03-22,-5.197045088073868
680791,xcel energy inc,2019-03-23,-0.22207831017640337
681171,xcel energy inc,2019-03-24,0.057855087449967535
681726,xcel energy inc,2019-03-25,-0.3348247581776982
682016,xcel energy inc,2019-03-26,1.0775212459170465
682474,xcel energy inc,2019-03-27,6.274123863769493
683124,xcel energy inc,2019-03-28,-1.2684865506140761
683547,xcel energy inc,2019-03-29,2.21847632333566
684010,xcel energy inc,2019-03-30,1.1256928522421477
684540,xcel energy inc,2019-03-31,-0.966183574879227
684928,xcel energy inc,2019-04-01,0.0929368029739774
685267,xcel energy inc,2019-04-02,0.6576744815074077
685810,xcel energy inc,2019-04-03,-1.35135135135135
