,COMPANY,date,SDG_2
151613,entergy corp,2016-02-04,0.03622380862475178
152247,entergy corp,2016-02-05,3.24675324675325
152721,entergy corp,2016-02-06,-2.7857582402327026
152969,entergy corp,2016-02-07,-3.1153188464383437
153393,entergy corp,2016-02-08,-3.3315105241071317
153957,entergy corp,2016-02-09,-2.503006383554528
154331,entergy corp,2016-02-10,-2.0081192883961774
154860,entergy corp,2016-02-11,-3.8170648559609015
155429,entergy corp,2016-02-12,-2.6557417375568044
155917,entergy corp,2016-02-13,-3.3611936069382615
156196,entergy corp,2016-02-14,-3.7332358610924867
156591,entergy corp,2016-02-15,-3.461196215246814
157090,entergy corp,2016-02-16,-2.9019409840241557
157456,entergy corp,2016-02-17,-3.394707059649489
157990,entergy corp,2016-02-18,1.0968031556998319
158442,entergy corp,2016-02-19,-0.284292821606254
159024,entergy corp,2016-02-20,
159313,entergy corp,2016-02-21,
159793,entergy corp,2016-02-22,
160301,entergy corp,2016-02-23,-2.4723375033706483
160746,entergy corp,2016-02-24,-6.554751354625075
161207,entergy corp,2016-02-25,-2.6860667741307642
161753,entergy corp,2016-02-26,-2.4554849421733667
162235,entergy corp,2016-02-27,-0.9442618571536426
162572,entergy corp,2016-02-28,0.326264274061991
163007,entergy corp,2016-02-29,-1.7505214818577781
163357,entergy corp,2016-03-01,-2.0286705237477225
163897,entergy corp,2016-03-02,-3.269034706604468
164327,entergy corp,2016-03-03,-2.6790579469426565
164796,entergy corp,2016-03-04,-2.917459533207557
165298,entergy corp,2016-03-05,-2.1435579826276303
165799,entergy corp,2016-03-06,-1.3842675399759563
166101,entergy corp,2016-03-07,-2.064841856472365
166633,entergy corp,2016-03-08,-2.6330074069650267
167104,entergy corp,2016-03-09,-2.614584512483418
167444,entergy corp,2016-03-10,-2.8103298339479323
167931,entergy corp,2016-03-11,-3.286528693667581
168446,entergy corp,2016-03-12,-4.35436520630341
168818,entergy corp,2016-03-13,0.268276445292117
169210,entergy corp,2016-03-14,-3.7043773358521626
169728,entergy corp,2016-03-15,-2.104320336152457
