,COMPANY,date,SDG_15
562532,apple inc,2018-07-17,-0.12737218726927763
562959,apple inc,2018-07-18,-1.3392826254378283
563506,apple inc,2018-07-19,-0.978473581213307
563934,apple inc,2018-07-20,-1.494542308092287
564423,apple inc,2018-07-21,
564847,apple inc,2018-07-22,
565294,apple inc,2018-07-23,0.16810959433785544
565831,apple inc,2018-07-24,-0.39524514620542756
566281,apple inc,2018-07-25,0.3239953673802954
566860,apple inc,2018-07-26,-0.444423049008829
567280,apple inc,2018-07-27,-0.9246021874047763
567868,apple inc,2018-07-28,-3.358182147156422
568289,apple inc,2018-07-29,-0.6031131928520455
568679,apple inc,2018-07-30,-0.5451486227483455
569229,apple inc,2018-07-31,-2.6492386724006893
569712,apple inc,2018-08-01,-2.014251651772614
570208,apple inc,2018-08-02,0.023572447205810396
570710,apple inc,2018-08-03,-1.4117897908396193
571247,apple inc,2018-08-04,-0.3334148890840502
571621,apple inc,2018-08-05,-2.8436077707395433
571964,apple inc,2018-08-06,-5.502385169303175
572526,apple inc,2018-08-07,-1.7310620202212235
573049,apple inc,2018-08-08,-1.7924251407020968
573552,apple inc,2018-08-09,-1.4049679268066033
573999,apple inc,2018-08-10,1.1978866474543735
574514,apple inc,2018-08-11,-0.6931992477084351
574965,apple inc,2018-08-12,-0.735294117647059
575384,apple inc,2018-08-13,
575838,apple inc,2018-08-14,1.1036218522849544
576368,apple inc,2018-08-15,-0.6140880656462785
576804,apple inc,2018-08-16,-2.7912446475625847
577379,apple inc,2018-08-17,-1.029670939055892
577730,apple inc,2018-08-18,
578171,apple inc,2018-08-19,-5.73089096891992
578662,apple inc,2018-08-20,-1.1651423017312799
579084,apple inc,2018-08-21,-0.3700950980293579
579601,apple inc,2018-08-22,-1.7660573210181008
580142,apple inc,2018-08-23,-1.5348157743646538
580621,apple inc,2018-08-24,-0.5693183566702598
581103,apple inc,2018-08-25,-3.7786880408484547
581540,apple inc,2018-08-26,
