,COMPANY,date,SDG_15
97484,union pacific corp,2015-10-06,-3.18270719342389
97946,union pacific corp,2015-10-07,
98419,union pacific corp,2015-10-08,0.04280273194050473
98819,union pacific corp,2015-10-09,-2.617408725522805
99295,union pacific corp,2015-10-10,-3.6146264273672513
99726,union pacific corp,2015-10-11,
100174,union pacific corp,2015-10-12,-1.196069699972843
100574,union pacific corp,2015-10-13,-2.4622395487403783
101163,union pacific corp,2015-10-14,-0.5391913994910403
101465,union pacific corp,2015-10-15,0.323886639676114
102069,union pacific corp,2015-10-16,-0.519530014394043
102485,union pacific corp,2015-10-17,-0.49638584012748005
102827,union pacific corp,2015-10-18,-1.3254105818719941
103148,union pacific corp,2015-10-19,-0.4403076589093645
103617,union pacific corp,2015-10-20,-1.4810201601181463
104138,union pacific corp,2015-10-21,
104405,union pacific corp,2015-10-22,-2.39043824701195
104637,union pacific corp,2015-10-23,-4.371844795168442
105179,union pacific corp,2015-10-24,-5.105482806604362
105491,union pacific corp,2015-10-25,-5.49864614838073
105828,union pacific corp,2015-10-26,-6.008850813387579
106399,union pacific corp,2015-10-27,-4.133220512722692
107023,union pacific corp,2015-10-28,-3.0153338644817316
107482,union pacific corp,2015-10-29,-0.9279016322354169
107969,union pacific corp,2015-10-30,-0.1118512449891158
108507,union pacific corp,2015-10-31,-2.76722770657028
108839,union pacific corp,2015-11-01,
109334,union pacific corp,2015-11-02,-4.14593698175788
109787,union pacific corp,2015-11-03,-1.500668125236587
110181,union pacific corp,2015-11-04,-3.829325539170101
110733,union pacific corp,2015-11-05,0.257731958762887
111192,union pacific corp,2015-11-06,-1.3051056709823317
111774,union pacific corp,2015-11-07,-7.96460176991151
112215,union pacific corp,2015-11-08,
112465,union pacific corp,2015-11-09,-2.6352906809740637
113017,union pacific corp,2015-11-10,-2.6076450089746297
113561,union pacific corp,2015-11-11,-3.3279607635075297
114090,union pacific corp,2015-11-12,-2.1607674528517125
114477,union pacific corp,2015-11-13,-1.386222395021262
114906,union pacific corp,2015-11-14,-2.57298384300673
115388,union pacific corp,2015-11-15,-1.8196662604258773
