,0
0,http://gantdaily.com/2017/05/24/moodys-cuts-china-debt-rating-for-first-time-since-1989/
1,http://www.sify.com/finance/moodys-downgrades-china-warns-of-fading-financial-strength-as-debt-stings-news-policy-rfykw5icdifae.html
2,http://www.proactiveinvestors.co.uk/columns/beaufort-securities/27828/beaufort-securities-breakfast-alert-katoro-gold-kefi-minerals-plc-obtala-ltd-severn-trent-tiziana-life-sciences-27828.html
3,http://www.fredericksburg.com/news/news-wire/moody-s-cuts-china-credit-rating-over-rising-debt/article_5ac27948-045f-50e7-9d53-d69c92ca87f3.html
4,http://www.rockymounttelegram.com/National-Business/2017/05/24/Moody-s-cuts-China-credit-rating-over-rising-debt.html
5,http://uk.reuters.com/article/uk-europe-view-wednesday-idUKKBN18K0ON
6,http://siouxcityjournal.com/news/world/moody-s-cuts-china-credit-rating-over-rising-debt/article_0eb87cfe-3fbe-54ec-9826-7e4b981b8c55.html
7,http://kdhnews.com/news/ap/moody-s-cuts-china-credit-rating-over-rising-debt/article_6a28bf5a-22ba-5fa0-82d7-b8aa8c52f29e.html
8,http://www.aljazeera.com/news/2017/05/moody-downgrades-china-surging-debt-fears-170524060816086.html
9,http://www.cachevalleydaily.com/news/world/article_49132a08-5fb1-595a-9e08-35184dd70938.html
10,http://www.timesunion.com/news/world/article/Moody-s-cuts-China-rating-citing-rising-debt-11169054.php
11,http://kstp.com/business/moodys-cuts-china-rating-citing-rising-debt-slowing-growth/4493500/?cat=140
12,http://www.lse.co.uk/blogs/expert/morning-shot/qf1wir/
13,http://www.nydailynews.com/newswires/news/business/moody-cuts-china-credit-rating-rising-debt-article-1.3191362
14,http://conceptnewscentral.com/index.php/2017/05/24/moodys-cuts-chinas-rating-debt-fears/
15,http://abcnews.go.com/International/wireStory/moodys-cuts-china-credit-rating-rising-debt-47602036
16,http://www.businesstoday.in/current/world/moody-downgrades-china-warns-of-fading-financial-strength/story/252845.html
17,http://www.nzherald.co.nz/business/news/article.cfm?c_id=3&objectid=11862526
18,http://www.dailymail.co.uk/news/article-4536610/Moodys-cuts-China-credit-rating-rising-debt.html
19,http://www.businessdailyafrica.com/news/Moody-s-cuts-China-s-rating-on-debt-fears/539546-3939722-139mbvu/
20,http://www.hindustantimes.com/business-news/moody-s-downgrades-china-warns-of-fading-financial-strength-as-debt-stings/story-N4mtXyc58EOi2A1Yy2ejuK.html
21,https://www.afp.com/en/news/23/moodys-cuts-chinas-rating-debt-fears
22,http://timesofindia.indiatimes.com/business/international-business/italy-factors-to-watch-on-may-24/articleshow/58818268.cms
23,http://www.klif.com/news/chinas-credit-rating-downgraded-over-debt-concerns/
24,http://www.financialexpress.com/economy/why-moodys-downgraded-chinas-rating-for-the-first-time-since-1989/683018/
25,http://www.huffingtonpost.in/2017/05/24/moodys-downgrades-china-citing-weakening-financial-strength-and_a_22106567/
26,http://www.ktvz.com/news/national-world/chinas-credit-rating-downgraded-over-debt-concerns/513836180
27,http://www.reuters.com/article/africa-factors-idUSL8N1IQ0AI
28,http://www.clickorlando.com/news/chinas-credit-rating-downgraded-over-debt-concerns
29,http://news.abs-cbn.com/business/05/24/17/moodys-downgrades-china-warns-of-fading-financial-strength
30,http://www.finanzen.ch/nachrichten/zinsen/Moodys-Downgrades-China-Rating-To-A1-Revises-Outlook-To-Stable-1002038349
31,http://www.hurriyetdailynews.com/moodys-cuts-chinas-rating-on-debt-fears-.aspx?pageID=238&nID=113471&NewsCatID=345
32,http://www.channel3000.com/news/chinas-credit-rating-downgraded-over-debt-concerns/513838412
33,http://www.newsradio1440.com/news/chinas-credit-rating-downgraded-over-debt-concerns/
34,http://www.livemint.com/Home-Page/ofCYogRVFIIxSyEBQ9zoSL/Moodys-cuts-China-rating-to-A1-first-downgrade-since-1989.html
35,http://www.localnews8.com/news/national-world/chinas-credit-rating-downgraded-over-debt-concerns/513836323
36,http://timesofindia.indiatimes.com/business/international-business/moodys-downgrades-china-warns-of-fading-financial-strength-as-debt-stings/articleshow/58817200.cms
37,http://www.4-traders.com/news/Moody-s-downgrades-China-expecting-financial-strength-to-erode-as-debt-rises--24475253/
38,http://www.reuters.com/article/us-china-economy-rating-idUSKBN18K04Q
39,https://www.businessinsider.com.au/moodys-cuts-chinas-rating-2017-5
40,http://mobile.reuters.com/article/BigStory12/idUSKBN18K04Q
41,http://www.kxly.com/news/money/chinas-credit-rating-downgraded-over-debt-concerns/513838312
42,http://www.nasdaq.com/article/moodys-downgrades-china-warns-of-fading-financial-strength-as-debt-stings-20170523-01438
43,http://www.france24.com/en/20170524-moodys-cuts-chinas-rating-debt-concerns-0
44,http://af.reuters.com/article/southAfricaMarketNews/idAFL8N1IQ0AI
45,http://www.ktvz.com/news/economy/chinas-credit-rating-downgraded-over-debt-concerns/513836180
46,http://www.thehindubusinessline.com/news/world/moodys-downgrades-china/article9711182.ece
47,http://www.firstpost.com/business/moodys-downgrades-china-warns-of-fading-financial-strength-as-debt-stings-3475318.html
48,http://www.bangkokpost.com/business/world/1255427/moodys-downgrades-china-on-debt-menace
49,https://www.cfoinnovation.com/story/13103/moodys-downgrades-chinas-rating-a1-changes-outlook-stable-negative
50,http://www.brecorder.com/2017/05/24/350101/moodys-cuts-chinas-rating-on-debt-concerns/
51,http://www.4-traders.com/MOODY-S-CORPORATION-16724/news/Moody-cuts-China-credit-rating-over-rising-debt-24476175/
52,http://www.rttnews.com/story.aspx?Id=2778150
53,http://www.zerohedge.com/news/2017-05-23/yuan-tumbles-moodys-cuts-chinas-credit-rating-a1-warns-financial-strength-will-worse
