,COMPANY,date,SDG_15
497554,valero energy corp,2018-03-02,-0.1773326460620532
498193,valero energy corp,2018-03-03,-4.867338860683285
498648,valero energy corp,2018-03-04,
499086,valero energy corp,2018-03-05,-0.268336314847943
499613,valero energy corp,2018-03-06,-2.271917455574159
500169,valero energy corp,2018-03-07,-0.7897500310905349
500594,valero energy corp,2018-03-08,-0.10877038306601952
501159,valero energy corp,2018-03-09,0.049562535084675494
501743,valero energy corp,2018-03-10,-0.875656742556918
502228,valero energy corp,2018-03-11,
502614,valero energy corp,2018-03-12,
503123,valero energy corp,2018-03-13,0.56231480167383
503622,valero energy corp,2018-03-14,
504097,valero energy corp,2018-03-15,-1.093313146711206
504600,valero energy corp,2018-03-16,-2.835848037771889
504939,valero energy corp,2018-03-17,-3.574439654027435
505555,valero energy corp,2018-03-18,-4.5680211537423805
505834,valero energy corp,2018-03-19,-2.8787725416938863
506564,valero energy corp,2018-03-20,
507079,valero energy corp,2018-03-21,
507641,valero energy corp,2018-03-22,-5.371589501738448
508070,valero energy corp,2018-03-23,-5.146152979671892
508437,valero energy corp,2018-03-24,-5.438357046691059
508931,valero energy corp,2018-03-25,-5.32407407407407
509398,valero energy corp,2018-03-26,-5.109254861632232
509942,valero energy corp,2018-03-27,-0.7576268880518281
510443,valero energy corp,2018-03-28,
511111,valero energy corp,2018-03-29,
511351,valero energy corp,2018-03-30,-1.9854048746916155
511760,valero energy corp,2018-03-31,-2.924886541295333
512481,valero energy corp,2018-04-01,-1.11561866125761
512715,valero energy corp,2018-04-02,-5.01138952164009
513506,valero energy corp,2018-04-03,-0.398409771140067
513628,valero energy corp,2018-04-04,-2.58064516129032
514293,valero energy corp,2018-04-05,-1.8614382582370574
514930,valero energy corp,2018-04-06,-0.06828056326967849
515109,valero energy corp,2018-04-07,-2.87158021758395
515671,valero energy corp,2018-04-08,
516239,valero energy corp,2018-04-09,-2.461848806390044
516808,valero energy corp,2018-04-10,-1.9392884978815097
517133,valero energy corp,2018-04-11,-1.176633444075305
