,COMPANY,date,SDG_15
175939,centerpoint energy inc,2016-03-29,
176391,centerpoint energy inc,2016-03-30,
176764,centerpoint energy inc,2016-03-31,0.413650465356773
177143,centerpoint energy inc,2016-04-01,
177959,centerpoint energy inc,2016-04-03,
178335,centerpoint energy inc,2016-04-04,-3.38983050847458
178683,centerpoint energy inc,2016-04-05,
179439,centerpoint energy inc,2016-04-06,6.5979381443299
179854,centerpoint energy inc,2016-04-07,
180326,centerpoint energy inc,2016-04-08,-0.935803427979685
180802,centerpoint energy inc,2016-04-09,
181130,centerpoint energy inc,2016-04-10,-1.88902007083825
181250,centerpoint energy inc,2016-04-11,
181695,centerpoint energy inc,2016-04-12,
182095,centerpoint energy inc,2016-04-13,
182673,centerpoint energy inc,2016-04-14,
183364,centerpoint energy inc,2016-04-15,
183592,centerpoint energy inc,2016-04-16,1.0989010989011
184043,centerpoint energy inc,2016-04-17,
184454,centerpoint energy inc,2016-04-18,-5.670716898169724
184742,centerpoint energy inc,2016-04-19,-5.165244142520283
185200,centerpoint energy inc,2016-04-20,-5.0218440460464215
185909,centerpoint energy inc,2016-04-21,-4.454782716742007
186277,centerpoint energy inc,2016-04-22,-1.8228460032745915
186787,centerpoint energy inc,2016-04-23,-5.836693406458057
187192,centerpoint energy inc,2016-04-24,-4.852434347765897
187591,centerpoint energy inc,2016-04-25,-4.581259110880545
187997,centerpoint energy inc,2016-04-26,-4.53860994776716
188693,centerpoint energy inc,2016-04-27,-5.073280235541443
189180,centerpoint energy inc,2016-04-28,-4.324338363244425
189853,centerpoint energy inc,2016-04-29,
190107,centerpoint energy inc,2016-04-30,-6.363753897121373
190390,centerpoint energy inc,2016-05-01,-5.757915521231421
191003,centerpoint energy inc,2016-05-02,-4.51516728312808
191609,centerpoint energy inc,2016-05-03,
192140,centerpoint energy inc,2016-05-04,0.61195492581856
192401,centerpoint energy inc,2016-05-05,-1.7379340732355963
193031,centerpoint energy inc,2016-05-06,
193657,centerpoint energy inc,2016-05-07,
