,COMPANY,date,SDG_15
163842,american airlines group,2016-03-02,-0.9311728402633666
164299,american airlines group,2016-03-03,-1.030406419981157
164769,american airlines group,2016-03-04,-1.8709057448270872
165377,american airlines group,2016-03-05,-1.5971927613548724
165642,american airlines group,2016-03-06,2.2331448037753536
166016,american airlines group,2016-03-07,1.3430736802534748
166525,american airlines group,2016-03-08,-1.48397074500511
166933,american airlines group,2016-03-09,1.174608655616945
167499,american airlines group,2016-03-10,-1.0430814498272851
167892,american airlines group,2016-03-11,-0.7170718161262387
168388,american airlines group,2016-03-12,
168834,american airlines group,2016-03-13,-4.20017873100983
169124,american airlines group,2016-03-14,-3.728661649753996
169597,american airlines group,2016-03-15,-3.8199855139836103
170142,american airlines group,2016-03-16,-0.9170357002881495
170561,american airlines group,2016-03-17,-1.0711936530602175
171077,american airlines group,2016-03-18,-2.6523629640441055
171484,american airlines group,2016-03-19,-2.20574778390321
171851,american airlines group,2016-03-20,-0.14187533024633003
172151,american airlines group,2016-03-21,0.2580959872488
172655,american airlines group,2016-03-22,-7.120396946393009
173081,american airlines group,2016-03-23,-5.932966121598942
173539,american airlines group,2016-03-24,-2.5742827164174265
173995,american airlines group,2016-03-25,-3.3653199753341285
174485,american airlines group,2016-03-26,-1.8409806626068137
174788,american airlines group,2016-03-27,-2.59947231723263
175140,american airlines group,2016-03-28,-5.51784130904225
175588,american airlines group,2016-03-29,-1.6113186939930673
176096,american airlines group,2016-03-30,-1.4993844757614823
176520,american airlines group,2016-03-31,-5.137099857419348
176993,american airlines group,2016-04-01,-4.581874848927824
177505,american airlines group,2016-04-02,-4.665738050274411
177846,american airlines group,2016-04-03,-4.148929601194125
178152,american airlines group,2016-04-04,-2.9019078398492257
178620,american airlines group,2016-04-05,-0.7100683640560255
179090,american airlines group,2016-04-06,-2.0538567195284085
179558,american airlines group,2016-04-07,-2.4656961414081002
180070,american airlines group,2016-04-08,-0.7177418797289201
180476,american airlines group,2016-04-09,-2.4191619398233533
180815,american airlines group,2016-04-10,-1.3379687377060019
181195,american airlines group,2016-04-11,-1.5722790664953936
