,COMPANY,date,SDG_7
400700,moody's corp,2017-08-16,-3.6869264020980985
401208,moody's corp,2017-08-17,-2.2142188696232905
401702,moody's corp,2017-08-18,-2.204955910243254
402259,moody's corp,2017-08-19,-2.4683824343169865
402634,moody's corp,2017-08-20,-1.8193920218477515
402992,moody's corp,2017-08-21,-1.0041349021139672
403499,moody's corp,2017-08-22,-2.084355009587136
403980,moody's corp,2017-08-23,-2.875163416484275
404483,moody's corp,2017-08-24,-1.9410478917911629
404968,moody's corp,2017-08-25,-2.257117119157396
405431,moody's corp,2017-08-26,-2.2643046924663497
405885,moody's corp,2017-08-27,0.10858526506013388
406398,moody's corp,2017-08-28,-4.062372537922981
406792,moody's corp,2017-08-29,-3.009965118038043
407320,moody's corp,2017-08-30,-2.573351957585899
407780,moody's corp,2017-08-31,-3.1167998202106006
408279,moody's corp,2017-09-01,-1.909670965596045
408767,moody's corp,2017-09-02,-2.5176028772768615
409249,moody's corp,2017-09-03,-1.1067222916066606
409573,moody's corp,2017-09-04,-1.300422530726716
410026,moody's corp,2017-09-05,-6.375901009175905
410582,moody's corp,2017-09-06,-3.2871243167804307
411030,moody's corp,2017-09-07,-2.3574095535745543
411633,moody's corp,2017-09-08,-2.8666298643675545
412124,moody's corp,2017-09-09,-2.247931991619967
412481,moody's corp,2017-09-10,-1.0080969436676441
413028,moody's corp,2017-09-11,-2.068190101557784
413441,moody's corp,2017-09-12,-1.2484702011007662
413957,moody's corp,2017-09-13,-3.0268745887580755
414469,moody's corp,2017-09-14,-2.670597277335491
414959,moody's corp,2017-09-15,-1.904004258260622
415474,moody's corp,2017-09-16,-1.0141428511341213
415930,moody's corp,2017-09-17,-0.835023698440763
416339,moody's corp,2017-09-18,-2.285406401122685
416882,moody's corp,2017-09-19,-1.1993594907971228
417332,moody's corp,2017-09-20,-1.0182658705815193
417897,moody's corp,2017-09-21,-1.5009358283861405
418329,moody's corp,2017-09-22,-1.4145416243907796
418811,moody's corp,2017-09-23,-2.663523437113599
419284,moody's corp,2017-09-24,-1.3388404369985256
419648,moody's corp,2017-09-25,-1.4918373581319548
