,COMPANY,date,SDG_7
458135,facebook inc,2017-12-12,-0.10207209944652709
458637,facebook inc,2017-12-13,-0.18884828605433218
459155,facebook inc,2017-12-14,-0.3957706730462157
459683,facebook inc,2017-12-15,-0.03560937737984992
460194,facebook inc,2017-12-16,-0.9822319995785604
460663,facebook inc,2017-12-17,-0.8143623875798226
461113,facebook inc,2017-12-18,-0.2440968762722359
461608,facebook inc,2017-12-19,-1.1367868360699804
462104,facebook inc,2017-12-20,-0.8358925129745824
462620,facebook inc,2017-12-21,-0.5159580616870802
463125,facebook inc,2017-12-22,-0.9354819927193763
463617,facebook inc,2017-12-23,-1.688719089018698
464086,facebook inc,2017-12-24,-0.6675438821046001
464543,facebook inc,2017-12-25,-1.125955114136475
464992,facebook inc,2017-12-26,-0.6461285527981686
465499,facebook inc,2017-12-27,-0.10913316755685686
465997,facebook inc,2017-12-28,-0.4773955748494415
466497,facebook inc,2017-12-29,-0.5781304053769031
466992,facebook inc,2017-12-30,-1.4060121686572793
467461,facebook inc,2017-12-31,-4.128366611663776
467914,facebook inc,2018-01-01,-4.950605872610091
468382,facebook inc,2018-01-02,-2.7977194905680394
468873,facebook inc,2018-01-03,-2.2582092544041354
469356,facebook inc,2018-01-04,-1.3126654249197096
469860,facebook inc,2018-01-05,-0.7914168462205845
470355,facebook inc,2018-01-06,-1.198777114379424
470824,facebook inc,2018-01-07,-0.3999008222122435
471151,facebook inc,2018-01-08,-0.7374652504315347
471625,facebook inc,2018-01-09,-0.19742913623915992
472135,facebook inc,2018-01-10,-0.7057019976557996
472664,facebook inc,2018-01-11,0.2126144984082281
473158,facebook inc,2018-01-12,-0.31174747793800694
473641,facebook inc,2018-01-13,-0.4128315681699889
474116,facebook inc,2018-01-14,-0.555392271438849
474562,facebook inc,2018-01-15,-1.0376224729079373
475049,facebook inc,2018-01-16,-0.7385971638459666
475541,facebook inc,2018-01-17,-0.591752269889382
476062,facebook inc,2018-01-18,-0.5071505269740029
476574,facebook inc,2018-01-19,-1.1064209821135702
477098,facebook inc,2018-01-20,-0.9979039733664257
477540,facebook inc,2018-01-21,-0.3641003061641294
