,COMPANY,date,SDG_7
367880,fedex corp,2017-06-07,0.48052074289267693
368380,fedex corp,2017-06-08,1.6306422836800893
368910,fedex corp,2017-06-09,-0.7174078087109049
369516,fedex corp,2017-06-10,-0.53554040895813
369867,fedex corp,2017-06-11,
370312,fedex corp,2017-06-12,0.9683860717981599
370843,fedex corp,2017-06-13,0.7886184263932757
371190,fedex corp,2017-06-14,1.4432687727540758
371769,fedex corp,2017-06-15,-1.5785562177535777
372259,fedex corp,2017-06-16,-0.26961102455067315
372761,fedex corp,2017-06-17,-0.5736676614972276
373213,fedex corp,2017-06-18,-0.3821958291968513
373613,fedex corp,2017-06-19,0.924900472780514
374001,fedex corp,2017-06-20,-0.06542569763322718
374499,fedex corp,2017-06-21,-0.13699568817199584
375024,fedex corp,2017-06-22,-1.2489829315587282
375601,fedex corp,2017-06-23,0.051428837487065976
376080,fedex corp,2017-06-24,-0.687877609081551
376484,fedex corp,2017-06-25,-2.486006422886205
376860,fedex corp,2017-06-26,0.04041332349968104
377306,fedex corp,2017-06-27,-4.787725053609597
377764,fedex corp,2017-06-28,-3.788030065130299
378338,fedex corp,2017-06-29,-4.235740214136211
378721,fedex corp,2017-06-30,-4.167128164858008
379267,fedex corp,2017-07-01,-4.95976666760202
379609,fedex corp,2017-07-02,-4.398843342964122
379962,fedex corp,2017-07-03,-0.7027374056400638
380503,fedex corp,2017-07-04,1.000215920062067
380908,fedex corp,2017-07-05,3.41207349081365
381265,fedex corp,2017-07-06,-5.79225629717806
381918,fedex corp,2017-07-07,-1.2719991335078527
382421,fedex corp,2017-07-08,-1.1857142857142846
382718,fedex corp,2017-07-09,-0.8314788365939239
383119,fedex corp,2017-07-10,0.671641791044776
383734,fedex corp,2017-07-11,-0.5149131399863045
384179,fedex corp,2017-07-12,0.433651344319167
384694,fedex corp,2017-07-13,0.9637063261926266
385096,fedex corp,2017-07-14,1.07296137339056
385542,fedex corp,2017-07-15,0.884955752212389
386018,fedex corp,2017-07-16,
386442,fedex corp,2017-07-17,-0.8595557288980392
