,COMPANY,date,SDG_7
350794,eaton corp plc,2017-05-02,-0.8581774217364612
351323,eaton corp plc,2017-05-03,-0.19332495796796223
351765,eaton corp plc,2017-05-04,-2.244085796503132
352281,eaton corp plc,2017-05-05,-0.06878114974928216
352803,eaton corp plc,2017-05-06,1.6969612997134524
353208,eaton corp plc,2017-05-07,1.2506340448289153
353588,eaton corp plc,2017-05-08,-0.4870006580255308
354150,eaton corp plc,2017-05-09,1.216597378622746
354705,eaton corp plc,2017-05-10,0.17603515569043132
355152,eaton corp plc,2017-05-11,0.8193972169246823
355669,eaton corp plc,2017-05-12,0.2912441668090703
356100,eaton corp plc,2017-05-13,0.025205163358406685
356689,eaton corp plc,2017-05-14,0.9396814433702488
356973,eaton corp plc,2017-05-15,0.8577150450119008
357538,eaton corp plc,2017-05-16,0.4815344187955786
357920,eaton corp plc,2017-05-17,0.9730051465687637
358438,eaton corp plc,2017-05-18,1.2542517718182373
358940,eaton corp plc,2017-05-19,-5.993226058054187
359438,eaton corp plc,2017-05-20,-3.0071504548139245
359834,eaton corp plc,2017-05-21,-3.638315423119275
360245,eaton corp plc,2017-05-22,-5.6371269738370176
360702,eaton corp plc,2017-05-23,-5.578745999004607
361246,eaton corp plc,2017-05-24,-3.3432926381604795
361696,eaton corp plc,2017-05-25,-1.5955348061221581
362224,eaton corp plc,2017-05-26,-0.06881740437125981
362733,eaton corp plc,2017-05-27,-0.17752746259334226
363145,eaton corp plc,2017-05-28,-3.84975078827655
363566,eaton corp plc,2017-05-29,0.5032372009061604
364168,eaton corp plc,2017-05-30,0.8310499638185264
364589,eaton corp plc,2017-05-31,0.8967348302352371
365084,eaton corp plc,2017-06-01,-0.14688285575027563
365587,eaton corp plc,2017-06-02,0.4309951397356455
366149,eaton corp plc,2017-06-03,-1.0944679907727524
366431,eaton corp plc,2017-06-04,1.31923644635509
366846,eaton corp plc,2017-06-05,-1.213401709682153
367335,eaton corp plc,2017-06-06,0.16548140826579144
367943,eaton corp plc,2017-06-07,0.2075826346393388
368422,eaton corp plc,2017-06-08,1.4976758265717374
368917,eaton corp plc,2017-06-09,1.2477769639652798
369545,eaton corp plc,2017-06-10,1.04602510460251
369813,eaton corp plc,2017-06-11,-1.35135135135135
