,COMPANY,date,SDG_7
368339,microsoft corp,2017-06-08,1.1252565940230028
368836,microsoft corp,2017-06-09,-0.523435658879349
369345,microsoft corp,2017-06-10,-1.1800806763550544
369782,microsoft corp,2017-06-11,-0.43616390587140635
370150,microsoft corp,2017-06-12,-1.1127386718883758
370630,microsoft corp,2017-06-13,-0.46910652947704
371139,microsoft corp,2017-06-14,-0.20403846001260317
371651,microsoft corp,2017-06-15,-0.7372128717610176
372135,microsoft corp,2017-06-16,-0.21184583423361353
372631,microsoft corp,2017-06-17,-0.44186853603562326
373077,microsoft corp,2017-06-18,-0.9194734651017158
373463,microsoft corp,2017-06-19,-0.001703342952103532
373944,microsoft corp,2017-06-20,-1.038623952187921
374457,microsoft corp,2017-06-21,1.0176539685570387
374974,microsoft corp,2017-06-22,0.5257914318854436
375463,microsoft corp,2017-06-23,-0.219366651840229
375975,microsoft corp,2017-06-24,-0.7404849457099886
376407,microsoft corp,2017-06-25,-0.5990782893189937
376799,microsoft corp,2017-06-26,0.10375086454964629
377288,microsoft corp,2017-06-27,-3.786364919386309
377739,microsoft corp,2017-06-28,-4.4509134801098185
378231,microsoft corp,2017-06-29,-2.926330235195573
378736,microsoft corp,2017-06-30,-1.5167932629663694
379190,microsoft corp,2017-07-01,-1.602338296035128
379582,microsoft corp,2017-07-02,-2.560117389994037
379953,microsoft corp,2017-07-03,-1.136211783090389
380439,microsoft corp,2017-07-04,-0.6616930470817523
380833,microsoft corp,2017-07-05,-1.043366066733976
381285,microsoft corp,2017-07-06,-0.6859845108969909
381756,microsoft corp,2017-07-07,-0.7944793501445465
382281,microsoft corp,2017-07-08,-1.0863842577280183
382708,microsoft corp,2017-07-09,-0.8186684537117385
383075,microsoft corp,2017-07-10,0.5796049508405046
383545,microsoft corp,2017-07-11,0.4949169738207588
384026,microsoft corp,2017-07-12,-0.16649582755588696
384526,microsoft corp,2017-07-13,0.3447919389142807
385028,microsoft corp,2017-07-14,1.4149531915849263
385543,microsoft corp,2017-07-15,0.735237061383308
385965,microsoft corp,2017-07-16,0.6144345946553135
386383,microsoft corp,2017-07-17,0.9257802914796812
386870,microsoft corp,2017-07-18,0.9372464601370899
