,COMPANY,date,SDG_7
396230,carnival corp,2017-08-06,
396689,carnival corp,2017-08-07,
397202,carnival corp,2017-08-08,
397542,carnival corp,2017-08-09,
398206,carnival corp,2017-08-10,
398484,carnival corp,2017-08-11,0.29008097490382
399041,carnival corp,2017-08-12,0.1542596663620542
399921,carnival corp,2017-08-14,
400382,carnival corp,2017-08-15,1.7440204661640741
400823,carnival corp,2017-08-16,1.7464091063033342
401305,carnival corp,2017-08-17,4.173372138855812
401736,carnival corp,2017-08-18,3.486851921587575
402316,carnival corp,2017-08-19,
403113,carnival corp,2017-08-21,2.96296296296296
403782,carnival corp,2017-08-22,
404274,carnival corp,2017-08-23,
404651,carnival corp,2017-08-24,
405196,carnival corp,2017-08-25,
405430,carnival corp,2017-08-26,-5.973903134663227
405881,carnival corp,2017-08-27,-6.573552470439052
406593,carnival corp,2017-08-28,-1.8962943850204061
406832,carnival corp,2017-08-29,
407522,carnival corp,2017-08-30,-5.7315233785822
407857,carnival corp,2017-08-31,
408554,carnival corp,2017-09-01,
408949,carnival corp,2017-09-02,
409274,carnival corp,2017-09-03,
409834,carnival corp,2017-09-04,3.9039039039039
410050,carnival corp,2017-09-05,-2.88461538461538
410677,carnival corp,2017-09-06,-1.4700673960981396
411140,carnival corp,2017-09-07,1.752490670538788
411563,carnival corp,2017-09-08,-2.3137210044876975
412324,carnival corp,2017-09-09,-5.79710144927536
412635,carnival corp,2017-09-10,
413088,carnival corp,2017-09-11,-0.3647407069074555
413530,carnival corp,2017-09-12,-0.7941567968561625
414062,carnival corp,2017-09-13,-0.42302600726204415
414763,carnival corp,2017-09-14,2.2428429733101045
415125,carnival corp,2017-09-15,-0.033485232964376485
