,COMPANY,date,SDG_6
165439,westinghouse air brake techn corp,2016-03-05,-0.4792194681143961
165657,westinghouse air brake techn corp,2016-03-06,0.5737757180897071
166061,westinghouse air brake techn corp,2016-03-07,1.8403680087361791
166579,westinghouse air brake techn corp,2016-03-08,3.51758793969849
166970,westinghouse air brake techn corp,2016-03-09,2.1024467590547777
167552,westinghouse air brake techn corp,2016-03-10,-1.9988914136589535
168049,westinghouse air brake techn corp,2016-03-11,-3.15161839863714
168434,westinghouse air brake techn corp,2016-03-12,-1.6548010392377825
168909,westinghouse air brake techn corp,2016-03-13,
169281,westinghouse air brake techn corp,2016-03-14,
169780,westinghouse air brake techn corp,2016-03-15,-1.82093813508421
170154,westinghouse air brake techn corp,2016-03-16,
170632,westinghouse air brake techn corp,2016-03-17,-3.005679597522358
170986,westinghouse air brake techn corp,2016-03-18,-0.6797174104150957
171614,westinghouse air brake techn corp,2016-03-19,1.13133387627917
171923,westinghouse air brake techn corp,2016-03-20,
172353,westinghouse air brake techn corp,2016-03-21,-1.2918437154321198
172844,westinghouse air brake techn corp,2016-03-22,
173179,westinghouse air brake techn corp,2016-03-23,-0.39605079623973993
173781,westinghouse air brake techn corp,2016-03-24,-7.208144286181449
174011,westinghouse air brake techn corp,2016-03-25,-7.239009657734506
174675,westinghouse air brake techn corp,2016-03-26,-2.3059797722775786
174955,westinghouse air brake techn corp,2016-03-27,-8.00400903661725
175183,westinghouse air brake techn corp,2016-03-28,
175822,westinghouse air brake techn corp,2016-03-29,-6.26086956521739
176246,westinghouse air brake techn corp,2016-03-30,
176572,westinghouse air brake techn corp,2016-03-31,-5.46619479163369
177077,westinghouse air brake techn corp,2016-04-01,-0.9104297421098275
177664,westinghouse air brake techn corp,2016-04-02,-5.364021701357875
177844,westinghouse air brake techn corp,2016-04-03,
178337,westinghouse air brake techn corp,2016-04-04,-3.56871678056188
178837,westinghouse air brake techn corp,2016-04-05,1.4269896769810975
179309,westinghouse air brake techn corp,2016-04-06,
179797,westinghouse air brake techn corp,2016-04-07,
180080,westinghouse air brake techn corp,2016-04-08,-2.6414610278009905
180531,westinghouse air brake techn corp,2016-04-09,
180954,westinghouse air brake techn corp,2016-04-10,
181384,westinghouse air brake techn corp,2016-04-11,-0.2033105988350076
181826,westinghouse air brake techn corp,2016-04-12,0.35928374077571196
182343,westinghouse air brake techn corp,2016-04-13,-0.05587099704746751
182711,westinghouse air brake techn corp,2016-04-14,
