,COMPANY,date,SDG_6
479659,merck & co inc,2018-01-25,1.79856115107914
480244,merck & co inc,2018-01-26,
480729,merck & co inc,2018-01-27,
481048,merck & co inc,2018-01-28,
481470,merck & co inc,2018-01-29,0.816695774023873
481978,merck & co inc,2018-01-30,
482535,merck & co inc,2018-01-31,0.563486100676183
483013,merck & co inc,2018-02-01,2.10759844703272
483554,merck & co inc,2018-02-02,0.45586608772145326
484040,merck & co inc,2018-02-03,1.0825387837753548
484751,merck & co inc,2018-02-04,
485073,merck & co inc,2018-02-05,
485589,merck & co inc,2018-02-06,-0.1701837985023825
486116,merck & co inc,2018-02-07,
486529,merck & co inc,2018-02-08,
487178,merck & co inc,2018-02-09,0.656814449917898
487871,merck & co inc,2018-02-10,
488174,merck & co inc,2018-02-11,
488541,merck & co inc,2018-02-12,1.28824476650564
489108,merck & co inc,2018-02-13,-7.467532467532465
489564,merck & co inc,2018-02-14,-7.547476448372455
490037,merck & co inc,2018-02-15,-2.9849543842339443
490564,merck & co inc,2018-02-16,-0.916367108811595
491261,merck & co inc,2018-02-17,
491705,merck & co inc,2018-02-18,-7.11743772241993
492175,merck & co inc,2018-02-19,
492494,merck & co inc,2018-02-20,-0.696677384780279
493101,merck & co inc,2018-02-21,
493514,merck & co inc,2018-02-22,0.494233937397035
494209,merck & co inc,2018-02-23,-0.10185972460782601
494597,merck & co inc,2018-02-24,-0.573514077163712
495344,merck & co inc,2018-02-25,
495844,merck & co inc,2018-02-26,0.45159760779455155
496196,merck & co inc,2018-02-27,
496593,merck & co inc,2018-02-28,0.619834710743802
497181,merck & co inc,2018-03-01,-1.0660010928800356
497713,merck & co inc,2018-03-02,-1.874320103870585
498143,merck & co inc,2018-03-03,-1.19375573921028
498549,merck & co inc,2018-03-04,
499115,merck & co inc,2018-03-05,
499567,merck & co inc,2018-03-06,
