,COMPANY,date,SDG_6
643876,twitter inc,2019-01-06,-1.2443427827683093
644227,twitter inc,2019-01-07,-0.6489088310495976
644690,twitter inc,2019-01-08,-0.28696569468671246
645179,twitter inc,2019-01-09,-2.2381331422742727
645657,twitter inc,2019-01-10,-1.7676192650644007
646108,twitter inc,2019-01-11,-1.5836362309762664
646597,twitter inc,2019-01-12,-0.889839447016917
647011,twitter inc,2019-01-13,-1.600454924354733
647360,twitter inc,2019-01-14,-1.105472485963315
647832,twitter inc,2019-01-15,-0.6839779817390591
648305,twitter inc,2019-01-16,-0.6159354071925379
648803,twitter inc,2019-01-17,-0.8276315809817355
649297,twitter inc,2019-01-18,-1.0865550796872712
649811,twitter inc,2019-01-19,-1.4028779691076076
650267,twitter inc,2019-01-20,-1.232816503068094
650702,twitter inc,2019-01-21,-0.7248246216796377
651166,twitter inc,2019-01-22,-0.8035212110271723
651661,twitter inc,2019-01-23,0.26392489536964675
652163,twitter inc,2019-01-24,-0.471424902260316
652663,twitter inc,2019-01-25,-2.8443881369760637
653149,twitter inc,2019-01-26,-5.708906391894557
653587,twitter inc,2019-01-27,-5.534783262364559
654009,twitter inc,2019-01-28,-2.6087558187765714
654508,twitter inc,2019-01-29,-1.203308786406619
655031,twitter inc,2019-01-30,-0.6568542386929993
655542,twitter inc,2019-01-31,-0.9213039145881672
656071,twitter inc,2019-02-01,-0.9619068170999361
656584,twitter inc,2019-02-02,-0.8665947515683113
657075,twitter inc,2019-02-03,-1.637611233800819
657541,twitter inc,2019-02-04,-0.9120767023264857
658067,twitter inc,2019-02-05,-0.17465566336708205
658586,twitter inc,2019-02-06,-0.3996257679243791
659101,twitter inc,2019-02-07,-1.3646452030480436
659619,twitter inc,2019-02-08,-0.1885588850727623
660128,twitter inc,2019-02-09,-1.9199046305244836
660582,twitter inc,2019-02-10,-2.16083437980017
661033,twitter inc,2019-02-11,-0.9189985083253797
661543,twitter inc,2019-02-12,-0.8499433143901892
662054,twitter inc,2019-02-13,-0.5993053913563874
662556,twitter inc,2019-02-14,-1.1794629635362022
663081,twitter inc,2019-02-15,-1.118413250143725
