,COMPANY,date,SDG_6
35,duke energy corp,2015-02-19,-1.9817741229734063
560,duke energy corp,2015-02-20,-7.630702537250277
910,duke energy corp,2015-02-21,-4.324462839417778
1319,duke energy corp,2015-02-22,-3.8268246016432816
1665,duke energy corp,2015-02-23,-3.8181058001382113
2076,duke energy corp,2015-02-24,-1.616848068184551
2491,duke energy corp,2015-02-25,-0.7194840475980134
2901,duke energy corp,2015-02-26,-0.43221277871869085
3411,duke energy corp,2015-02-27,-1.4444851338479483
3782,duke energy corp,2015-02-28,-3.2464901393660277
4212,duke energy corp,2015-03-01,-2.94996410011923
4349,duke energy corp,2015-03-02,-1.3726364391560504
4748,duke energy corp,2015-03-03,-0.18148107139870345
5259,duke energy corp,2015-03-04,-0.36086884539908654
5643,duke energy corp,2015-03-05,-0.8647464895463306
6136,duke energy corp,2015-03-06,-3.6795329544983297
6537,duke energy corp,2015-03-07,-5.65510374255916
6838,duke energy corp,2015-03-08,-5.441023006399438
7052,duke energy corp,2015-03-09,-0.4437764406521912
7495,duke energy corp,2015-03-10,-2.1482005122845234
7940,duke energy corp,2015-03-11,-2.381800050386746
8392,duke energy corp,2015-03-12,-1.7660639503113866
