,COMPANY,date,SDG_6
548269,allstate corp,2018-06-16,2.349628639303297
548687,allstate corp,2018-06-17,
549208,allstate corp,2018-06-18,-0.864100549882168
549601,allstate corp,2018-06-19,
550168,allstate corp,2018-06-20,3.32254800380516
550687,allstate corp,2018-06-21,-0.0946521533364885
551052,allstate corp,2018-06-22,-2.90495516524558
551531,allstate corp,2018-06-23,
551929,allstate corp,2018-06-24,
552405,allstate corp,2018-06-25,-1.29449838187702
552929,allstate corp,2018-06-26,
553382,allstate corp,2018-06-27,0.605326876513317
553824,allstate corp,2018-06-28,
554298,allstate corp,2018-06-29,-2.54777070063694
554874,allstate corp,2018-06-30,1.8939745191197541
555227,allstate corp,2018-07-01,-0.164068908941756
555556,allstate corp,2018-07-02,-0.284900284900285
556151,allstate corp,2018-07-03,
556586,allstate corp,2018-07-04,0.440528634361233
557060,allstate corp,2018-07-05,1.47540983606557
557500,allstate corp,2018-07-06,-6.118895287250954
558011,allstate corp,2018-07-07,-6.570527891176147
558435,allstate corp,2018-07-08,
558756,allstate corp,2018-07-09,1.1331991974015334
559348,allstate corp,2018-07-10,-1.9589552238806
559698,allstate corp,2018-07-11,-1.2225956304903665
560295,allstate corp,2018-07-12,0.8237851539795463
560801,allstate corp,2018-07-13,-0.3163618628946721
561346,allstate corp,2018-07-14,
561687,allstate corp,2018-07-15,
562009,allstate corp,2018-07-16,
562433,allstate corp,2018-07-17,-6.4143007360673
562956,allstate corp,2018-07-18,0.60189165950129
563499,allstate corp,2018-07-19,
563992,allstate corp,2018-07-20,
564483,allstate corp,2018-07-21,
564870,allstate corp,2018-07-22,
565354,allstate corp,2018-07-23,
565841,allstate corp,2018-07-24,
566297,allstate corp,2018-07-25,
566866,allstate corp,2018-07-26,
