,COMPANY,date,SDG_6
245616,mosaic co,2016-09-09,1.6220449314834033
245993,mosaic co,2016-09-10,2.9863416713065116
246449,mosaic co,2016-09-11,
246788,mosaic co,2016-09-12,-0.9859567416398184
247216,mosaic co,2016-09-13,1.3218346287690077
247866,mosaic co,2016-09-14,0.19975966742891596
248256,mosaic co,2016-09-15,-0.7356757276063561
248783,mosaic co,2016-09-16,-3.726835129414027
249341,mosaic co,2016-09-17,-2.8070447355392756
249587,mosaic co,2016-09-18,-3.48822666859871
250010,mosaic co,2016-09-19,-3.006931445922146
250455,mosaic co,2016-09-20,-2.1589728062246043
250893,mosaic co,2016-09-21,-0.8397995786367006
251462,mosaic co,2016-09-22,-1.9448896692084023
251906,mosaic co,2016-09-23,-1.999804841829175
252428,mosaic co,2016-09-24,
252879,mosaic co,2016-09-25,0.578034682080925
253208,mosaic co,2016-09-26,-5.400301532662375
253720,mosaic co,2016-09-27,-4.174711750448441
254226,mosaic co,2016-09-28,-4.410688460519189
254773,mosaic co,2016-09-29,-5.123914653811945
255250,mosaic co,2016-09-30,-3.131753293810106
255759,mosaic co,2016-10-01,-5.24792764782655
255998,mosaic co,2016-10-02,-5.656737241810317
256462,mosaic co,2016-10-03,-1.7161627222359603
256954,mosaic co,2016-10-04,1.3731153552283033
257362,mosaic co,2016-10-05,-5.305111579654421
257960,mosaic co,2016-10-06,-4.541019822880781
258432,mosaic co,2016-10-07,-2.6984608192469626
259101,mosaic co,2016-10-08,-1.6033659378360756
259304,mosaic co,2016-10-09,-2.709323348642235
259699,mosaic co,2016-10-10,-0.8626196320885816
260188,mosaic co,2016-10-11,0.6637693105041634
260670,mosaic co,2016-10-12,3.2460133856378466
261237,mosaic co,2016-10-13,-0.5340247770912553
261757,mosaic co,2016-10-14,1.2058509703483233
262160,mosaic co,2016-10-15,4.063892273013519
262533,mosaic co,2016-10-16,-4.57380457380457
263011,mosaic co,2016-10-17,-3.9662797125483698
263579,mosaic co,2016-10-18,-3.0960544799909333
263894,mosaic co,2016-10-19,-2.036593032812198
