,COMPANY,date,SDG_6
460207,verizon communications inc,2017-12-16,0.06069478732120799
460671,verizon communications inc,2017-12-17,-0.6996896590842732
461154,verizon communications inc,2017-12-18,-0.42159475294518894
461651,verizon communications inc,2017-12-19,0.5895889666865783
462121,verizon communications inc,2017-12-20,-0.4709596466497268
462642,verizon communications inc,2017-12-21,-0.18224820807812128
463221,verizon communications inc,2017-12-22,-1.5590395999233222
463672,verizon communications inc,2017-12-23,-2.0007912866179103
464129,verizon communications inc,2017-12-24,-1.7446569801372451
464582,verizon communications inc,2017-12-25,-1.70015455950541
465020,verizon communications inc,2017-12-26,0.20015054141052746
465646,verizon communications inc,2017-12-27,-0.711743772241993
466067,verizon communications inc,2017-12-28,-1.45812940898505
466517,verizon communications inc,2017-12-29,-1.6572694832613988
467048,verizon communications inc,2017-12-30,-1.14649681528662
467580,verizon communications inc,2017-12-31,-3.340494850372645
468004,verizon communications inc,2018-01-01,
468521,verizon communications inc,2018-01-02,-1.6274359248628392
468895,verizon communications inc,2018-01-03,-0.331165952899303
469391,verizon communications inc,2018-01-04,-4.532804750858961
469876,verizon communications inc,2018-01-05,-4.813389782838736
470396,verizon communications inc,2018-01-06,-2.891697375168264
470831,verizon communications inc,2018-01-07,
471189,verizon communications inc,2018-01-08,0.5483497654371663
471656,verizon communications inc,2018-01-09,-1.2263200225220305
472144,verizon communications inc,2018-01-10,-0.8964129071438666
472677,verizon communications inc,2018-01-11,0.308874924952116
473179,verizon communications inc,2018-01-12,0.947033047427664
473731,verizon communications inc,2018-01-13,
474207,verizon communications inc,2018-01-14,0.956429330499468
474675,verizon communications inc,2018-01-15,-1.2917341005814265
475074,verizon communications inc,2018-01-16,0.0
475568,verizon communications inc,2018-01-17,-0.40489445190931345
476078,verizon communications inc,2018-01-18,1.15384615384615
476644,verizon communications inc,2018-01-19,
477233,verizon communications inc,2018-01-20,-1.8682069398456451
477614,verizon communications inc,2018-01-21,-3.6144578313253
478032,verizon communications inc,2018-01-22,0.16325213070898703
478480,verizon communications inc,2018-01-23,0.4713029281302017
478987,verizon communications inc,2018-01-24,2.569558294839914
479484,verizon communications inc,2018-01-25,3.3085262393267802
