,COMPANY,date,SDG_6
652687,delta air lines inc,2019-01-25,-0.11598838587161486
653166,delta air lines inc,2019-01-26,
653590,delta air lines inc,2019-01-27,
654097,delta air lines inc,2019-01-28,
654600,delta air lines inc,2019-01-29,-4.89375402446877
655057,delta air lines inc,2019-01-30,
655652,delta air lines inc,2019-01-31,
656172,delta air lines inc,2019-02-01,
656660,delta air lines inc,2019-02-02,
657136,delta air lines inc,2019-02-03,
657803,delta air lines inc,2019-02-04,
658126,delta air lines inc,2019-02-05,
658591,delta air lines inc,2019-02-06,
659114,delta air lines inc,2019-02-07,
659655,delta air lines inc,2019-02-08,-0.310945273631841
660156,delta air lines inc,2019-02-09,
660742,delta air lines inc,2019-02-10,
661123,delta air lines inc,2019-02-11,
661559,delta air lines inc,2019-02-12,
662117,delta air lines inc,2019-02-13,
662579,delta air lines inc,2019-02-14,-6.746751972807993
663152,delta air lines inc,2019-02-15,-5.306825343088264
663652,delta air lines inc,2019-02-16,
664386,delta air lines inc,2019-02-17,3.334503351686467
664585,delta air lines inc,2019-02-18,
665190,delta air lines inc,2019-02-19,1.393713331002058
665655,delta air lines inc,2019-02-20,2.00729927007299
666156,delta air lines inc,2019-02-21,-2.8913260219342
666747,delta air lines inc,2019-02-22,
667253,delta air lines inc,2019-02-23,-0.55677604584394
667685,delta air lines inc,2019-02-24,
668113,delta air lines inc,2019-02-25,
668737,delta air lines inc,2019-02-26,
669169,delta air lines inc,2019-02-27,1.25
669664,delta air lines inc,2019-02-28,-3.0759954060536847
670218,delta air lines inc,2019-03-01,-2.901647184093675
670713,delta air lines inc,2019-03-02,-2.85128562969503
671358,delta air lines inc,2019-03-03,-0.195185426154847
671657,delta air lines inc,2019-03-04,
672218,delta air lines inc,2019-03-05,-4.46153846153846
672624,delta air lines inc,2019-03-06,0.614439324116744
