,COMPANY,date,SDG_6
396405,valero energy corp,2017-08-07,-0.9736417726040052
396964,valero energy corp,2017-08-08,0.6593406593406594
397443,valero energy corp,2017-08-09,-2.29104794229953
397945,valero energy corp,2017-08-10,-7.49506903353057
398515,valero energy corp,2017-08-11,-1.6694257089460223
399106,valero energy corp,2017-08-12,
399366,valero energy corp,2017-08-13,
399860,valero energy corp,2017-08-14,
400371,valero energy corp,2017-08-15,-1.0984635487272667
400898,valero energy corp,2017-08-16,-1.70190963899732
401327,valero energy corp,2017-08-17,0.4320136233413006
401778,valero energy corp,2017-08-18,-0.06123202352171152
402269,valero energy corp,2017-08-19,-0.692520775623269
402721,valero energy corp,2017-08-20,-2.8006589785832
403111,valero energy corp,2017-08-21,0.37593984962406
403572,valero energy corp,2017-08-22,-1.1688431612936456
404093,valero energy corp,2017-08-23,-0.5911660452577534
404475,valero energy corp,2017-08-24,-0.7493837852650174
404969,valero energy corp,2017-08-25,-4.077635777559273
405476,valero energy corp,2017-08-26,-4.9964018043575305
405903,valero energy corp,2017-08-27,-5.0453708547940685
406286,valero energy corp,2017-08-28,-4.325538229917852
406793,valero energy corp,2017-08-29,-2.5609305258704587
407304,valero energy corp,2017-08-30,-3.048189974600024
407807,valero energy corp,2017-08-31,-5.32611653484845
408324,valero energy corp,2017-09-01,-1.8476991136954488
408839,valero energy corp,2017-09-02,-3.2846104450887417
409162,valero energy corp,2017-09-03,-2.413692404658938
409642,valero energy corp,2017-09-04,-2.720375424003721
410196,valero energy corp,2017-09-05,-2.0120291183080132
410654,valero energy corp,2017-09-06,-2.607147047672762
411080,valero energy corp,2017-09-07,-4.322393081370227
411672,valero energy corp,2017-09-08,-4.690568349293183
412096,valero energy corp,2017-09-09,-5.094082583173053
412623,valero energy corp,2017-09-10,-4.284047590057413
413182,valero energy corp,2017-09-11,-0.7028806493219617
413462,valero energy corp,2017-09-12,-3.5212280090732535
414112,valero energy corp,2017-09-13,-1.703261996775953
414701,valero energy corp,2017-09-14,-0.045116430264343414
414953,valero energy corp,2017-09-15,-3.3809945636993364
415610,valero energy corp,2017-09-16,-6.065381882097993
