,COMPANY,date,SDG_13
395597,american airlines group,2017-08-05,-3.003466704727881
396049,american airlines group,2017-08-06,-3.1054834846380626
396416,american airlines group,2017-08-07,-3.0151801007658
396968,american airlines group,2017-08-08,-3.442712886309868
397404,american airlines group,2017-08-09,-3.211554891473344
397969,american airlines group,2017-08-10,-3.809969846676605
398418,american airlines group,2017-08-11,-1.9617745897737113
398911,american airlines group,2017-08-12,-1.6964364820887365
399343,american airlines group,2017-08-13,1.47058823529412
399776,american airlines group,2017-08-14,-1.66666666666667
400213,american airlines group,2017-08-15,-2.8897450259682995
400689,american airlines group,2017-08-16,-4.0226990809958405
401222,american airlines group,2017-08-17,-1.9868904998654204
401759,american airlines group,2017-08-18,-1.7479262655563943
402246,american airlines group,2017-08-19,-2.171947609468461
402644,american airlines group,2017-08-20,-3.376178535013955
403095,american airlines group,2017-08-21,1.06132075471698
403516,american airlines group,2017-08-22,-0.2805757643927781
404160,american airlines group,2017-08-23,-0.26729411068683345
404517,american airlines group,2017-08-24,-3.4036462006852295
404982,american airlines group,2017-08-25,-5.768577023008628
405419,american airlines group,2017-08-26,-5.217632208837014
405907,american airlines group,2017-08-27,-2.978063677014194
406409,american airlines group,2017-08-28,-3.004061121059074
406795,american airlines group,2017-08-29,-1.6954403432177676
407356,american airlines group,2017-08-30,-1.9278731881351703
407846,american airlines group,2017-08-31,-1.5694098085945154
408401,american airlines group,2017-09-01,-1.60555600080156
408759,american airlines group,2017-09-02,-1.9794724188052264
409214,american airlines group,2017-09-03,-1.971947942756379
409733,american airlines group,2017-09-04,-3.7696660630395993
410092,american airlines group,2017-09-05,-4.565268173658393
410523,american airlines group,2017-09-06,-4.677050172266648
411068,american airlines group,2017-09-07,-4.4854832677690695
411554,american airlines group,2017-09-08,-4.302841850105906
412072,american airlines group,2017-09-09,-4.60561643214224
412496,american airlines group,2017-09-10,-3.4045349228576733
413004,american airlines group,2017-09-11,-3.6698149228125008
413427,american airlines group,2017-09-12,-4.0256798220134655
413953,american airlines group,2017-09-13,-3.329775567447339
414499,american airlines group,2017-09-14,-2.580785760226964
