,COMPANY,date,SDG_13
133532,starbucks corp,2015-12-25,-1.7009586654601012
133990,starbucks corp,2015-12-26,-0.4055733941396029
134353,starbucks corp,2015-12-27,1.0316282964688321
134773,starbucks corp,2015-12-28,1.4499094434942372
135184,starbucks corp,2015-12-29,-0.8230542433124128
135644,starbucks corp,2015-12-30,-0.33086428110107435
136127,starbucks corp,2015-12-31,-1.482353856741362
136611,starbucks corp,2016-01-01,-0.2980970312044989
136978,starbucks corp,2016-01-02,1.9034665441167238
137295,starbucks corp,2016-01-03,-0.04814447182719784
137674,starbucks corp,2016-01-04,0.15363191123622832
138141,starbucks corp,2016-01-05,-0.9404636514658286
138634,starbucks corp,2016-01-06,0.7500121025935633
139181,starbucks corp,2016-01-07,0.9281871621019332
139669,starbucks corp,2016-01-08,-0.28057719970013645
140029,starbucks corp,2016-01-09,1.1930205169644967
140428,starbucks corp,2016-01-10,0.22260633702763039
140784,starbucks corp,2016-01-11,0.6301317137794735
141248,starbucks corp,2016-01-12,0.20627105979007423
141716,starbucks corp,2016-01-13,-0.2345622979392385
142177,starbucks corp,2016-01-14,-6.808036841667948
142664,starbucks corp,2016-01-15,-6.123226606096334
143138,starbucks corp,2016-01-16,-3.6453414555832
143512,starbucks corp,2016-01-17,-1.9513041282276091
143891,starbucks corp,2016-01-18,-0.08320838251908472
144346,starbucks corp,2016-01-19,-0.9385258621937296
144850,starbucks corp,2016-01-20,-1.2924640371692715
145305,starbucks corp,2016-01-21,-1.1574887522680213
145799,starbucks corp,2016-01-22,-0.43756774290067135
146255,starbucks corp,2016-01-23,-1.224707564265367
146650,starbucks corp,2016-01-24,-0.054681086316726975
147030,starbucks corp,2016-01-25,-1.0185593049787505
147522,starbucks corp,2016-01-26,-0.023216312000442284
148028,starbucks corp,2016-01-27,0.5132351115933244
148460,starbucks corp,2016-01-28,-1.3414845040073504
148899,starbucks corp,2016-01-29,-0.5971102979597118
149446,starbucks corp,2016-01-30,-1.0149442858470399
149809,starbucks corp,2016-01-31,0.8603344419471755
150167,starbucks corp,2016-02-01,0.14095894993909266
150672,starbucks corp,2016-02-02,-0.36418928401646816
151176,starbucks corp,2016-02-03,0.07578240617653058
