,COMPANY,date,SDG_13
652687,delta air lines inc,2019-01-25,-0.9161671124619742
653166,delta air lines inc,2019-01-26,
653590,delta air lines inc,2019-01-27,0.20555171970123998
654097,delta air lines inc,2019-01-28,-2.5127562702700064
654600,delta air lines inc,2019-01-29,-3.2778885160119224
655057,delta air lines inc,2019-01-30,-3.7816288859603375
655652,delta air lines inc,2019-01-31,-0.16721540047830677
656172,delta air lines inc,2019-02-01,-1.1296618076395266
656660,delta air lines inc,2019-02-02,-3.46938775510204
657136,delta air lines inc,2019-02-03,-3.46938775510204
657803,delta air lines inc,2019-02-04,-1.6028138167344415
658126,delta air lines inc,2019-02-05,0.9607371187793949
658591,delta air lines inc,2019-02-06,-1.8647450121103901
659114,delta air lines inc,2019-02-07,-0.6276234572910627
659655,delta air lines inc,2019-02-08,0.19038838559624646
660156,delta air lines inc,2019-02-09,-1.216426453752901
660742,delta air lines inc,2019-02-10,-0.40476623120900346
661123,delta air lines inc,2019-02-11,-1.724555060264676
661559,delta air lines inc,2019-02-12,-3.88956888344893
662117,delta air lines inc,2019-02-13,2.443358354462505
662579,delta air lines inc,2019-02-14,-6.5819011526922475
663152,delta air lines inc,2019-02-15,-5.369812043088926
663652,delta air lines inc,2019-02-16,
664386,delta air lines inc,2019-02-17,-1.8376789743085482
664585,delta air lines inc,2019-02-18,1.18598382749326
665190,delta air lines inc,2019-02-19,-0.722543352601156
665655,delta air lines inc,2019-02-20,-3.252039540349391
666156,delta air lines inc,2019-02-21,-1.5828776180801911
666747,delta air lines inc,2019-02-22,-0.285306704707561
667253,delta air lines inc,2019-02-23,-1.10864745011086
667685,delta air lines inc,2019-02-24,-1.40990458943182
668113,delta air lines inc,2019-02-25,-1.16267228922867
668737,delta air lines inc,2019-02-26,-1.302912767696365
669169,delta air lines inc,2019-02-27,-1.88933873144399
669664,delta air lines inc,2019-02-28,-0.24913811678517495
670218,delta air lines inc,2019-03-01,-2.3236957376782446
670713,delta air lines inc,2019-03-02,-2.66363488712035
671358,delta air lines inc,2019-03-03,-0.9890027616997884
671657,delta air lines inc,2019-03-04,-2.3064809359169636
672218,delta air lines inc,2019-03-05,-2.324951430731526
672624,delta air lines inc,2019-03-06,-1.9398769648258978
