,COMPANY,date,SDG_13
220389,exxon mobil corporation,2016-07-06,-2.5385921169587826
220896,exxon mobil corporation,2016-07-07,-2.228947045305167
221352,exxon mobil corporation,2016-07-08,-1.6783082232635431
221860,exxon mobil corporation,2016-07-09,-2.5530474266339898
222252,exxon mobil corporation,2016-07-10,-3.456036854952636
222526,exxon mobil corporation,2016-07-11,-3.461672374087581
222992,exxon mobil corporation,2016-07-12,-2.6353192253630384
223467,exxon mobil corporation,2016-07-13,-4.0639658058086425
223957,exxon mobil corporation,2016-07-14,-4.6510252278250475
224512,exxon mobil corporation,2016-07-15,-3.7018858929042366
224955,exxon mobil corporation,2016-07-16,-2.8485273393107295
225319,exxon mobil corporation,2016-07-17,-0.6462672085444661
225676,exxon mobil corporation,2016-07-18,-2.6793312131817464
226206,exxon mobil corporation,2016-07-19,-2.431204866104557
226695,exxon mobil corporation,2016-07-20,-2.2760266387180494
227203,exxon mobil corporation,2016-07-21,-1.7586668382399173
227633,exxon mobil corporation,2016-07-22,-2.3190598195551186
228164,exxon mobil corporation,2016-07-23,-2.953864732360987
228565,exxon mobil corporation,2016-07-24,-1.5186745200322498
228921,exxon mobil corporation,2016-07-25,-1.571618748765143
229378,exxon mobil corporation,2016-07-26,-5.979285695160512
229862,exxon mobil corporation,2016-07-27,-5.59969705257959
230452,exxon mobil corporation,2016-07-28,-3.613875587633723
230881,exxon mobil corporation,2016-07-29,-2.3754142871412616
231452,exxon mobil corporation,2016-08-10,-3.412946520014736
231930,exxon mobil corporation,2016-08-11,-1.9036758349550817
232404,exxon mobil corporation,2016-08-12,-2.2342696271400078
232962,exxon mobil corporation,2016-08-13,-2.87208338136942
233398,exxon mobil corporation,2016-08-14,-3.2893318174397947
233802,exxon mobil corporation,2016-08-15,-1.9067606117282354
