,COMPANY,date,SDG_13
251401,goldman sachs group inc,2016-09-22,-0.36627523519022653
251877,goldman sachs group inc,2016-09-23,-1.2848017081884717
252378,goldman sachs group inc,2016-09-24,-1.118578136587922
252748,goldman sachs group inc,2016-09-25,-1.3119137429210561
253148,goldman sachs group inc,2016-09-26,-1.8076560530309624
253615,goldman sachs group inc,2016-09-27,-1.7704051694526741
254126,goldman sachs group inc,2016-09-28,-1.4924628873742152
254637,goldman sachs group inc,2016-09-29,-1.8598990510839328
255114,goldman sachs group inc,2016-09-30,-1.2630622133030236
255611,goldman sachs group inc,2016-10-01,-2.1588526356219915
256045,goldman sachs group inc,2016-10-02,-1.7339724698035843
256375,goldman sachs group inc,2016-10-03,-0.27781646816704886
256880,goldman sachs group inc,2016-10-04,-1.4452338841143755
257397,goldman sachs group inc,2016-10-05,-1.1793941643177264
257858,goldman sachs group inc,2016-10-06,-0.7656359521771753
258413,goldman sachs group inc,2016-10-07,-2.8144923942925164
258841,goldman sachs group inc,2016-10-08,-2.0117575665627125
259248,goldman sachs group inc,2016-10-09,-2.4855298837602127
259619,goldman sachs group inc,2016-10-10,-1.681771740885752
260115,goldman sachs group inc,2016-10-11,-1.289094273046722
260606,goldman sachs group inc,2016-10-12,-5.781897555156153
261113,goldman sachs group inc,2016-10-13,-4.241849434156269
261609,goldman sachs group inc,2016-10-14,-2.495599716640547
262102,goldman sachs group inc,2016-10-15,-3.245587252987911
262507,goldman sachs group inc,2016-10-16,-2.842592093909261
262873,goldman sachs group inc,2016-10-17,-2.955924494126971
263371,goldman sachs group inc,2016-10-18,-1.3471445906239117
263862,goldman sachs group inc,2016-10-19,-2.812837751304868
264354,goldman sachs group inc,2016-10-20,-3.0964431481834116
264898,goldman sachs group inc,2016-10-21,-2.0023834172356847
265367,goldman sachs group inc,2016-10-22,-2.3262413613986306
265771,goldman sachs group inc,2016-10-23,-2.9045549064226783
266155,goldman sachs group inc,2016-10-24,-2.113636790149771
266613,goldman sachs group inc,2016-10-25,-1.0682759145146232
267125,goldman sachs group inc,2016-10-26,-1.2917203119034906
267641,goldman sachs group inc,2016-10-27,-0.6737365716084368
268173,goldman sachs group inc,2016-10-28,-0.860922411139315
268695,goldman sachs group inc,2016-10-29,-1.9368926036877587
269072,goldman sachs group inc,2016-10-30,-1.801872489299463
269466,goldman sachs group inc,2016-10-31,-0.7964785864332241
269934,goldman sachs group inc,2016-11-01,-1.2927366219468104
