,COMPANY,date,SDG_13
562602,norfolk southern corp,2018-07-17,
562990,norfolk southern corp,2018-07-18,
563690,norfolk southern corp,2018-07-19,
564035,norfolk southern corp,2018-07-20,0.592592592592593
564580,norfolk southern corp,2018-07-21,
564955,norfolk southern corp,2018-07-22,-2.05303678357571
565413,norfolk southern corp,2018-07-23,-0.343123799066703
566071,norfolk southern corp,2018-07-24,0.91991341991342
566508,norfolk southern corp,2018-07-25,
567031,norfolk southern corp,2018-07-26,
567573,norfolk southern corp,2018-07-27,
567859,norfolk southern corp,2018-07-28,
568438,norfolk southern corp,2018-07-29,-1.6974272027558
569112,norfolk southern corp,2018-07-30,
569393,norfolk southern corp,2018-07-31,
569877,norfolk southern corp,2018-08-01,1.90311418685121
570497,norfolk southern corp,2018-08-02,-3.6753852392538526
570925,norfolk southern corp,2018-08-03,
571562,norfolk southern corp,2018-08-04,
571768,norfolk southern corp,2018-08-05,
571974,norfolk southern corp,2018-08-06,-5.962743970714706
572562,norfolk southern corp,2018-08-07,-5.494245137030472
572998,norfolk southern corp,2018-08-08,1.00671140939597
573450,norfolk southern corp,2018-08-09,-2.36686390532544
573977,norfolk southern corp,2018-08-10,-6.756169486264165
574474,norfolk southern corp,2018-08-11,
574917,norfolk southern corp,2018-08-12,-1.65268243071447
575491,norfolk southern corp,2018-08-13,-2.2493734335839592
576224,norfolk southern corp,2018-08-14,-6.85714285714286
576447,norfolk southern corp,2018-08-15,
576817,norfolk southern corp,2018-08-16,
577389,norfolk southern corp,2018-08-17,
577896,norfolk southern corp,2018-08-18,
578324,norfolk southern corp,2018-08-19,
578723,norfolk southern corp,2018-08-20,
579336,norfolk southern corp,2018-08-21,
579814,norfolk southern corp,2018-08-22,
580337,norfolk southern corp,2018-08-23,
580551,norfolk southern corp,2018-08-24,
581101,norfolk southern corp,2018-08-25,
581651,norfolk southern corp,2018-08-26,
