,COMPANY,date,SDG_10
163842,american airlines group,2016-03-02,-0.2859779272308842
164299,american airlines group,2016-03-03,-0.7091992389624846
164769,american airlines group,2016-03-04,-0.33243120107247104
165377,american airlines group,2016-03-05,-0.5059497948828927
165642,american airlines group,2016-03-06,-1.6975741121436116
166016,american airlines group,2016-03-07,-0.020085900741249923
166525,american airlines group,2016-03-08,-0.5439307710405191
166933,american airlines group,2016-03-09,-0.15741695307583237
167499,american airlines group,2016-03-10,0.001242084759339248
167892,american airlines group,2016-03-11,0.1304655021300641
168388,american airlines group,2016-03-12,-0.3695442651828418
168834,american airlines group,2016-03-13,-0.4244869395969699
169124,american airlines group,2016-03-14,-2.10482098109073
169597,american airlines group,2016-03-15,0.16466347917058918
170142,american airlines group,2016-03-16,-1.6840120080369039
170561,american airlines group,2016-03-17,-0.2511305297771533
171077,american airlines group,2016-03-18,-1.3450317243346162
171484,american airlines group,2016-03-19,-0.0683953426869722
171851,american airlines group,2016-03-20,-0.13775584506159216
172151,american airlines group,2016-03-21,0.7358380193543087
172655,american airlines group,2016-03-22,-5.870058294223834
173081,american airlines group,2016-03-23,-4.044760411910397
173539,american airlines group,2016-03-24,-1.1838915639614527
173995,american airlines group,2016-03-25,-2.687555138607143
174485,american airlines group,2016-03-26,-3.46288829515209
174788,american airlines group,2016-03-27,-3.3376687729571417
175140,american airlines group,2016-03-28,-2.921231039433972
175588,american airlines group,2016-03-29,-2.318079961599155
176096,american airlines group,2016-03-30,-1.6668208674127871
176520,american airlines group,2016-03-31,-2.600252311460287
176993,american airlines group,2016-04-01,-1.8056189364541682
177505,american airlines group,2016-04-02,-1.7778263214415544
177846,american airlines group,2016-04-03,-1.2871459723200829
178152,american airlines group,2016-04-04,-0.5195229405267813
178620,american airlines group,2016-04-05,-0.45221066809969795
179090,american airlines group,2016-04-06,-0.36935535926198354
179558,american airlines group,2016-04-07,-0.8788706645455602
180070,american airlines group,2016-04-08,-0.7789816319488342
180476,american airlines group,2016-04-09,-0.7473713335975121
180815,american airlines group,2016-04-10,-0.38028113276008474
181195,american airlines group,2016-04-11,0.06969799826306826
