,COMPANY,date,SDG_8
28063,citigroup inc,2015-04-30,-0.13990203614105928
28520,citigroup inc,2015-05-01,-0.060198871407140905
28992,citigroup inc,2015-05-02,-0.6777269874591657
29354,citigroup inc,2015-05-03,0.8048933299154469
29648,citigroup inc,2015-05-04,-0.1475893674841263
30116,citigroup inc,2015-05-05,0.14575709028574255
30666,citigroup inc,2015-05-06,-0.4774762089740568
31112,citigroup inc,2015-05-07,-0.07870971011537528
31557,citigroup inc,2015-05-08,-1.5397526505500534
32053,citigroup inc,2015-05-09,-0.17183555048760019
32377,citigroup inc,2015-05-10,-0.08396006017253116
32668,citigroup inc,2015-05-11,-1.4001603529718847
33160,citigroup inc,2015-05-12,-1.4290853202726665
33621,citigroup inc,2015-05-13,-0.7251759513438713
34106,citigroup inc,2015-05-14,-2.004001782545736
34543,citigroup inc,2015-05-15,-1.685115363204588
34974,citigroup inc,2015-05-16,-1.1282825448703628
35326,citigroup inc,2015-05-17,-1.7664919294883095
35616,citigroup inc,2015-05-18,-0.6622635119014779
36093,citigroup inc,2015-05-19,-1.658652353446719
36543,citigroup inc,2015-05-20,-4.2474717842161
37025,citigroup inc,2015-05-21,-3.4242335938890784
37539,citigroup inc,2015-05-22,-1.3830013426281704
37990,citigroup inc,2015-05-23,-1.2969272802903598
38312,citigroup inc,2015-05-24,-2.097511829461341
38572,citigroup inc,2015-05-25,-2.2635933432355095
38990,citigroup inc,2015-05-26,-3.0714911391607242
39411,citigroup inc,2015-05-27,-1.3424905078013811
39884,citigroup inc,2015-05-28,-0.23571946333769597
40339,citigroup inc,2015-05-29,-0.8432494365144898
40880,citigroup inc,2015-05-30,-0.20403789159266386
41122,citigroup inc,2015-05-31,0.44433870646974594
41410,citigroup inc,2015-06-01,-0.6825241831638785
41919,citigroup inc,2015-06-02,-0.7875921076022925
42374,citigroup inc,2015-06-03,-1.2562891144611747
42864,citigroup inc,2015-06-04,-0.6177276163193448
43276,citigroup inc,2015-06-05,-0.2860834731186769
43745,citigroup inc,2015-06-06,-0.004203052148642406
44058,citigroup inc,2015-06-07,-0.8269180101467449
44345,citigroup inc,2015-06-08,0.34248114457773843
44802,citigroup inc,2015-06-09,0.09811265178762724
