,COMPANY,date,SDG_8
219178,mcdonald's corp,2016-07-03,-0.919687746193086
219516,mcdonald's corp,2016-07-04,-0.43692397873584826
219895,mcdonald's corp,2016-07-05,-0.6432720865042807
220346,mcdonald's corp,2016-07-06,0.07446836337540803
220844,mcdonald's corp,2016-07-07,-1.1986831925011405
221300,mcdonald's corp,2016-07-08,-3.4144609585717776
221796,mcdonald's corp,2016-07-09,-1.689505595049942
222140,mcdonald's corp,2016-07-10,-0.616900529087115
222518,mcdonald's corp,2016-07-11,-0.7101676209046947
222982,mcdonald's corp,2016-07-12,-0.6753955144767859
223460,mcdonald's corp,2016-07-13,-1.1903852525269063
223960,mcdonald's corp,2016-07-14,-1.5479650774583518
224454,mcdonald's corp,2016-07-15,-0.9897125560894876
224965,mcdonald's corp,2016-07-16,-0.6078897732181628
225309,mcdonald's corp,2016-07-17,-0.3129884867901229
225677,mcdonald's corp,2016-07-18,-0.8745091416350014
226143,mcdonald's corp,2016-07-19,-1.7165164139636309
226666,mcdonald's corp,2016-07-20,-0.34761983593932994
227146,mcdonald's corp,2016-07-21,-0.4937575840154118
227630,mcdonald's corp,2016-07-22,-2.1237676478597014
228098,mcdonald's corp,2016-07-23,-5.555715954134447
228490,mcdonald's corp,2016-07-24,-5.0525865349982375
228864,mcdonald's corp,2016-07-25,-3.0266311855348205
229372,mcdonald's corp,2016-07-26,-0.6160591219052535
229870,mcdonald's corp,2016-07-27,-1.5589049269010993
230387,mcdonald's corp,2016-07-28,-1.0952771867840405
230873,mcdonald's corp,2016-07-29,-1.1681050354185363
231377,mcdonald's corp,2016-08-10,-1.7481919182350625
231886,mcdonald's corp,2016-08-11,-1.6077042155867436
232384,mcdonald's corp,2016-08-12,-1.422570099574674
