,COMPANY,date,SDG_11
389625,twitter inc,2017-07-24,-1.416677147804188
390108,twitter inc,2017-07-25,-1.4577649016234153
390606,twitter inc,2017-07-26,-1.6195782984108142
391107,twitter inc,2017-07-27,-1.7143470379252794
391611,twitter inc,2017-07-28,-2.138807813383794
392116,twitter inc,2017-07-29,-1.8704182785283694
392574,twitter inc,2017-07-30,-1.896362141159013
392966,twitter inc,2017-07-31,-1.9660887285268958
393467,twitter inc,2017-08-01,-2.258441613428599
393977,twitter inc,2017-08-02,-1.690839554007414
394512,twitter inc,2017-08-03,-1.656078915163619
395018,twitter inc,2017-08-04,-2.2415598445375187
395534,twitter inc,2017-08-05,-2.733198678490503
395977,twitter inc,2017-08-06,-2.5698568435779654
396377,twitter inc,2017-08-07,-1.592694175969064
396863,twitter inc,2017-08-08,-1.570401721662308
397364,twitter inc,2017-08-09,-1.7384317311123434
397868,twitter inc,2017-08-10,-1.9579561564183836
398365,twitter inc,2017-08-11,-1.712783300650016
398863,twitter inc,2017-08-12,-3.217815820719901
399291,twitter inc,2017-08-13,-4.628578227353392
399679,twitter inc,2017-08-14,-3.3572346480676156
400164,twitter inc,2017-08-15,-3.047498568039492
400682,twitter inc,2017-08-16,-2.9430537671733266
401173,twitter inc,2017-08-17,-3.485884883791464
401687,twitter inc,2017-08-18,-4.249324088134948
402172,twitter inc,2017-08-19,-3.704465098220199
402588,twitter inc,2017-08-20,-2.6187330848966948
402955,twitter inc,2017-08-21,-1.9884530972525494
403451,twitter inc,2017-08-22,-1.9818354569188303
403940,twitter inc,2017-08-23,-1.9974066150407583
404438,twitter inc,2017-08-24,-2.009051631204046
404932,twitter inc,2017-08-25,-2.7258260554439153
405416,twitter inc,2017-08-26,-3.3414240615833246
405866,twitter inc,2017-08-27,-3.6397262656264036
406281,twitter inc,2017-08-28,-2.330101672272367
406775,twitter inc,2017-08-29,-2.001741310758491
407279,twitter inc,2017-08-30,-2.156127850981784
407774,twitter inc,2017-08-31,-1.9319947519521836
408245,twitter inc,2017-09-01,-1.6597176655499182
408739,twitter inc,2017-09-02,-1.9430649535748674
