,COMPANY,date,SDG_11
730328,walmart inc,2019-07-15,-0.04153934949185948
730753,walmart inc,2019-07-16,-0.4000665076297056
731236,walmart inc,2019-07-17,-1.1264178318139662
731663,walmart inc,2019-07-18,-1.5908932797192432
732109,walmart inc,2019-07-19,-1.6309452522524295
732542,walmart inc,2019-07-20,-3.5122753370361925
732898,walmart inc,2019-07-21,-1.6220209830568078
733240,walmart inc,2019-07-22,-1.5696285592213686
733667,walmart inc,2019-07-23,-2.0580993904356015
734125,walmart inc,2019-07-24,-1.8196259682567222
734601,walmart inc,2019-07-25,-1.8664215973268403
735091,walmart inc,2019-07-26,-1.1917019717352133
735573,walmart inc,2019-07-27,-3.3996626631093654
736000,walmart inc,2019-07-28,-2.18733538912444
736401,walmart inc,2019-07-29,-2.0854573653380553
736886,walmart inc,2019-07-30,-4.36892451051335
737376,walmart inc,2019-07-31,-4.225471484682535
737881,walmart inc,2019-08-01,-2.7956567055392005
738357,walmart inc,2019-08-02,-2.7826542858667596
738839,walmart inc,2019-08-03,-4.9808254943939
739263,walmart inc,2019-08-04,-6.3059697616896635
739641,walmart inc,2019-08-05,-6.174506094889073
740104,walmart inc,2019-08-06,-5.074222151530044
740583,walmart inc,2019-08-07,-4.335910962880814
741058,walmart inc,2019-08-08,-4.22504251445515
741533,walmart inc,2019-08-09,-4.685852481316926
741993,walmart inc,2019-08-10,-4.999862424777868
742383,walmart inc,2019-08-11,-4.260885660554197
742800,walmart inc,2019-08-12,-3.813938059780163
743262,walmart inc,2019-08-13,-3.7735345163708076
743732,walmart inc,2019-08-14,-3.8441956374225628
744204,walmart inc,2019-08-15,-3.5494348488277496
744679,walmart inc,2019-08-16,-3.3783851516689647
745152,walmart inc,2019-08-17,-2.7844146506872134
745546,walmart inc,2019-08-18,-3.141274647927138
745896,walmart inc,2019-08-19,-3.2002732069307287
746331,walmart inc,2019-08-20,-3.4720486881463506
