,COMPANY,date,SDG_11
133532,starbucks corp,2015-12-25,-0.4786770849636958
133990,starbucks corp,2015-12-26,-0.5031069869908028
134353,starbucks corp,2015-12-27,-0.17064078419045542
134773,starbucks corp,2015-12-28,0.18610684250117632
135184,starbucks corp,2015-12-29,-0.43451913185220514
135644,starbucks corp,2015-12-30,-0.6627960863938379
136127,starbucks corp,2015-12-31,-1.135689037731451
136611,starbucks corp,2016-01-01,-0.3190173805480751
136978,starbucks corp,2016-01-02,0.39194126256575135
137295,starbucks corp,2016-01-03,-0.9834624822076361
137674,starbucks corp,2016-01-04,0.24390454055170305
138141,starbucks corp,2016-01-05,0.27410751415355733
138634,starbucks corp,2016-01-06,-0.1066786469255265
139181,starbucks corp,2016-01-07,0.4366107267226465
139669,starbucks corp,2016-01-08,-0.7457117358103084
140029,starbucks corp,2016-01-09,-0.12873586175274931
140428,starbucks corp,2016-01-10,0.14470608408119628
140784,starbucks corp,2016-01-11,-1.5405222261472524
141248,starbucks corp,2016-01-12,-0.21193929495701289
141716,starbucks corp,2016-01-13,-1.1199115239945314
142177,starbucks corp,2016-01-14,-7.023347345520366
142664,starbucks corp,2016-01-15,-6.629698798688358
143138,starbucks corp,2016-01-16,-6.140092553645489
143512,starbucks corp,2016-01-17,-6.452880724788306
143891,starbucks corp,2016-01-18,-3.5823448266655005
144346,starbucks corp,2016-01-19,-2.309295845196759
144850,starbucks corp,2016-01-20,-2.3135736712068695
145305,starbucks corp,2016-01-21,-1.4593983020688186
145799,starbucks corp,2016-01-22,-0.9285720690988232
146255,starbucks corp,2016-01-23,-1.5956278998322666
146650,starbucks corp,2016-01-24,-1.4430592170572767
147030,starbucks corp,2016-01-25,-0.31807470171701174
147522,starbucks corp,2016-01-26,-0.37322708539748667
148028,starbucks corp,2016-01-27,-1.1694205722072415
148460,starbucks corp,2016-01-28,-3.0470288502537053
148899,starbucks corp,2016-01-29,-1.706807667718796
149446,starbucks corp,2016-01-30,-1.778341884672247
149809,starbucks corp,2016-01-31,-1.4399610262807943
150167,starbucks corp,2016-02-01,-0.9452290979532246
150672,starbucks corp,2016-02-02,-1.3052311353687622
151176,starbucks corp,2016-02-03,-0.9350695638965678
