,COMPANY,date,SDG_3
730753,walmart inc,2019-07-16,-0.24023711857858032
731236,walmart inc,2019-07-17,-1.2609082050615175
731663,walmart inc,2019-07-18,-2.3816633204818904
732109,walmart inc,2019-07-19,-1.7414537330679363
732542,walmart inc,2019-07-20,-3.6827981056257486
732898,walmart inc,2019-07-21,-2.143746694043387
733240,walmart inc,2019-07-22,-1.6054104338861448
733667,walmart inc,2019-07-23,-2.216847090506418
734125,walmart inc,2019-07-24,-2.052936143409429
734601,walmart inc,2019-07-25,-1.5218963797805398
735091,walmart inc,2019-07-26,-1.707407504406045
735573,walmart inc,2019-07-27,-4.017846587485123
736000,walmart inc,2019-07-28,-2.7102733422191947
736401,walmart inc,2019-07-29,-2.803851892844855
736886,walmart inc,2019-07-30,-4.975636759730706
737376,walmart inc,2019-07-31,-4.8920426897719995
737881,walmart inc,2019-08-01,-3.2868173922416757
738357,walmart inc,2019-08-02,-3.5344193963216983
738839,walmart inc,2019-08-03,-5.164997857034231
739263,walmart inc,2019-08-04,-6.422434864296198
739641,walmart inc,2019-08-05,-6.594185994023774
740104,walmart inc,2019-08-06,-5.3719398669387735
740583,walmart inc,2019-08-07,-4.574018798425694
741058,walmart inc,2019-08-08,-4.342386960427564
741533,walmart inc,2019-08-09,-5.038466121581327
741993,walmart inc,2019-08-10,-5.348383052199201
742383,walmart inc,2019-08-11,-4.634597114733599
742800,walmart inc,2019-08-12,-4.1494752088093705
743262,walmart inc,2019-08-13,-4.321397202769921
743732,walmart inc,2019-08-14,-4.164894011549236
744204,walmart inc,2019-08-15,-3.5727720959927334
744679,walmart inc,2019-08-16,-3.5240743461228465
745152,walmart inc,2019-08-17,-2.887453096305113
745546,walmart inc,2019-08-18,-3.1109735931547875
745896,walmart inc,2019-08-19,-3.504865673602101
746331,walmart inc,2019-08-20,-3.864312292732772
