,0
0,http://www.nbcmontana.com/news/politics/comey-firing-troubles-top-republicans-lawmakers/490306475
1,http://920whjj.iheart.com/onair/the-sean-hannity-show-55176/radio-show-recap-may-9-15815247/
2,http://www.kswo.com/story/35382303/union-pilots-say-theyll-help-restore-spirit-operations
3,http://www.observer-reporter.com/20170509/union_pilots_say_theyx2019ll_help_restore_spirit_operations
4,http://www.postandcourier.com/business/chaos-at-florida-airport-after-spirit-airlines-cancels-flights/article_5b5b3eb6-34f5-11e7-912b-b7062b2aa828.html
5,http://news.googply.com/2017/05/10/new-york-judge-halts-request-in-avianca-airlines-shareholder-spat/
6,https://tenplay.com.au/news/national/may-2017/travellers-accused-or-near-riot-at-florida-airport-over-cancelled-flights
7,http://www.omaha.com/money/chaos-at-florida-airport-after-spirit-cancels-flights/article_5368bfb2-764d-5b7e-b7e5-b83cf913dae7.html
8,http://www.fairfieldcitizenonline.com/news/crime/article/Airport-chaos-flights-canceled-Spirit-Airlines-11134948.php
9,http://www.fox19.com/story/35390195/airport-chaos-flights-canceled-spirit-airlines-apologizes
10,http://wcfcourier.com/business/airport-chaos-flights-canceled-spirit-airlines-apologizes/article_3a22c5ba-8998-52e5-87c1-39f183e9c908.html
11,http://www.statesville.com/news/us/ap/airport-chaos-flights-canceled-spirit-airlines-apologizes/article_f2ed5125-8e3a-5eb6-a110-ea4bdf7ffba0.html
12,http://www.fltimes.com/news/state/airport-chaos-flights-canceled-spirit-airlines-apologizes/article_021db986-739d-5c94-b955-9f2d63eaa5ac.html
13,http://koin.com/ap/airport-chaos-flights-canceled-spirit-airlines-apologizes/
14,http://www.wboc.com/story/35390194/airport-chaos-flights-canceled-spirit-airlines-apologizes
15,http://www.stltoday.com/business/airport-chaos-flights-canceled-spirit-airlines-apologizes/article_f3b06d24-7686-5b52-a386-16f6b960b3aa.html
16,http://www.detroitnews.com/story/news/nation/2017/05/10/canceled-flights-florida/101502370/
17,http://reviewtimes.com/business-news/2017/05/10/airport-chaos-flights-canceled-spirit-airlines-apologizes/
18,http://www.sunherald.com/news/business/article149651479.html
19,http://www.startribune.com/airport-chaos-flights-canceled-spirit-airlines-apologizes/421841883/
20,http://www.bostonherald.com/news/national/2017/05/airport_chaos_flights_canceled_spirit_airlines_apologizes
21,http://www.fox13memphis.com/news/chaos-at-florida-airport-after-spirit-flights-canceled/520852497
22,http://www.abc.net.au/news/2017-05-10/spirit-airlines-chaos-at-florida-airport-nine-flights-cancelled/8512904
23,http://www.njherald.com/article/20170509/AP/305099890
24,http://www.morganton.com/news/us/ap/airport-chaos-flights-canceled-spirit-airlines-apologizes/article_975419a1-48b6-5f51-8a4e-40c189befff3.html
25,http://www.newsradioklbj.com/news/latest-news/national-headline-news/airport-chaos-flights-canceled-spirit-airlines-apologizes
26,http://www.wral.com/airport-chaos-flights-canceled-spirit-airlines-apologizes/16692972/
27,http://wxxv25.com/2017/05/10/airport-chaos-flights-canceled-spirit-airlines-apologizes/
28,http://www.nydailynews.com/newswires/news/business/airport-chaos-flights-canceled-spirit-airlines-apologizes-article-1.3152317
29,http://www.reflector.com/National-Business/2017/05/10/Airport-chaos-flights-canceled-Spirit-Airlines-apologizes.html
30,http://hosted.ap.org/dynamic/stories/U/US_CANCELED_FLIGHTS_FLORIDA?SITE=AP&SECTION=HOME&TEMPLATE=DEFAULT&CTIME=2017-05-10-05-51-55
31,http://kdhnews.com/news/nation/airport-chaos-flights-canceled-spirit-airlines-apologizes/article_1ab0f49a-b9d3-5525-ad67-e274c0d44783.html
32,http://www.seattletimes.com/business/airport-chaos-flights-canceled-spirit-airlines-apologizes/
33,http://abcnews.go.com/Lifestyle/wireStory/airport-chaos-flights-canceled-spirit-airlines-apologizes-47318664
34,http://www.bradfordera.com/news/nation/airport-chaos-flights-canceled-spirit-airlines-apologizes/article_9fe0f499-1e0c-54a5-befd-ec5354a908fa.html
35,http://www.wsbradio.com/business/airport-chaos-flights-canceled-spirit-airlines-apologizes/9OvbLAAdrw5TxEQVPccHxJ/
36,http://www.miamiherald.com/news/business/article149651479.html
37,http://www.vindy.com/news/2017/may/10/union-pilots-say-theyll-help-restore-spi/
38,http://www.yumasun.com/news/national_news/airport-chaos-flights-canceled-spirit-airlines-apologizes/article_4de61654-a40b-5082-99b8-30432fbefbb2.html
39,http://www.cbsnews.com/news/airport-chaos-flights-canceled-spirit-airlines-apologizes/
40,http://am970theanswer.com/news/lifestyle/airport-chaos-flights-canceled-spirit-airlines-apologizes
41,http://www.winknews.com/2017/05/10/airport-chaos-flights-canceled-spirit-airlines-apologizes/
42,http://www.oleantimesherald.com/business/airport-chaos-flights-canceled-spirit-airlines-apologizes/article_d02e92e1-47b5-55e1-84c2-c4e25e6c92ff.html
43,http://www.tribtown.com/2017/05/10/us-canceled-flights-florida-2/
44,http://www.foxbusiness.com/markets/2017/05/10/airport-chaos-flights-canceled-spirit-airlines-apologizes.html
45,http://hosted2.ap.org/APDEFAULT/f70471f764144b2fab526d39972d37b3/Article_2017-05-10-US--Canceled%20Flights-Florida/id-cf1b5cb945ef4fdbacf5b3d56c137101
46,http://wfla.com/2017/05/10/union-pilots-say-theyll-help-restore-spirit-operations/
47,http://www.foxnews.com/us/2017/05/10/airport-chaos-flights-canceled-spirit-airlines-apologizes.html
48,http://www.wjbc.com/2017/05/09/rep-brady-sees-hope-for-illinois-budget-deal/
