,COMPANY,date,SDG_17
334030,facebook inc,2017-03-27,-1.3520982329542508
334500,facebook inc,2017-03-28,-0.9465135314014468
334992,facebook inc,2017-03-29,-0.5697711852072584
335488,facebook inc,2017-03-30,-0.807701302558132
335983,facebook inc,2017-03-31,-0.7670027301428244
336474,facebook inc,2017-04-01,-0.95414966657588
336849,facebook inc,2017-04-02,-0.729379723731157
337188,facebook inc,2017-04-03,-0.7562537979035894
337671,facebook inc,2017-04-04,-0.5747374611202666
338166,facebook inc,2017-04-05,-1.0128938585275742
338660,facebook inc,2017-04-06,-0.8424438962564627
339157,facebook inc,2017-04-07,-4.1368711074158595
339653,facebook inc,2017-04-08,-2.370626083621512
340032,facebook inc,2017-04-09,-1.8127372503345545
340397,facebook inc,2017-04-10,-1.3478074232405652
340872,facebook inc,2017-04-11,-1.648427308674305
341360,facebook inc,2017-04-12,-0.5805132954841931
341851,facebook inc,2017-04-13,-0.9470648254727938
342354,facebook inc,2017-04-14,-2.4200382840570485
342821,facebook inc,2017-04-15,-4.507050798687946
343196,facebook inc,2017-04-16,-5.884473713231124
343563,facebook inc,2017-04-17,-1.192710862182274
344052,facebook inc,2017-04-18,-0.6890595997568848
344555,facebook inc,2017-04-19,-0.9354479547269009
345047,facebook inc,2017-04-20,-0.7200949611229971
345548,facebook inc,2017-04-21,-0.8976015880982351
346069,facebook inc,2017-04-22,0.3709401374187792
346479,facebook inc,2017-04-23,-0.32986120211894077
346860,facebook inc,2017-04-24,-1.1473316631796915
347343,facebook inc,2017-04-25,-1.2443252951241974
347853,facebook inc,2017-04-26,-2.8250506405547875
348370,facebook inc,2017-04-27,-2.1398010946311583
348895,facebook inc,2017-04-28,-0.8940454584734032
349409,facebook inc,2017-04-29,-1.6380656580692936
349826,facebook inc,2017-04-30,-1.392676225440152
350187,facebook inc,2017-05-01,-2.020610530413921
350691,facebook inc,2017-05-02,-0.47594188823716543
351209,facebook inc,2017-05-03,-1.583963279291695
351709,facebook inc,2017-05-04,-0.7538104243948349
352222,facebook inc,2017-05-05,-0.5977579384596952
352729,facebook inc,2017-05-06,-1.440149562908907
