,COMPANY,date,SDG_14
643930,intercontinental exchange inc,2019-01-06,-1.68598524762908
644235,intercontinental exchange inc,2019-01-07,-0.91439707091793
644741,intercontinental exchange inc,2019-01-08,-0.16394270776103978
645285,intercontinental exchange inc,2019-01-09,-0.09062114163480457
645741,intercontinental exchange inc,2019-01-10,2.779750861383515
646198,intercontinental exchange inc,2019-01-11,-0.3565359738792347
646737,intercontinental exchange inc,2019-01-12,0.890207715133531
647176,intercontinental exchange inc,2019-01-13,-1.0850897122606233
647444,intercontinental exchange inc,2019-01-14,-0.29463885252868005
647913,intercontinental exchange inc,2019-01-15,-0.905995007441633
648383,intercontinental exchange inc,2019-01-16,1.0081424802911052
648814,intercontinental exchange inc,2019-01-17,-0.22520088651031958
649383,intercontinental exchange inc,2019-01-18,2.374367207247822
649879,intercontinental exchange inc,2019-01-19,
650394,intercontinental exchange inc,2019-01-20,
650780,intercontinental exchange inc,2019-01-21,0.8261213635130252
651185,intercontinental exchange inc,2019-01-22,-1.2216835127509804
651716,intercontinental exchange inc,2019-01-23,0.07571465553744419
652248,intercontinental exchange inc,2019-01-24,1.6874875414257673
652672,intercontinental exchange inc,2019-01-25,-7.9637593138383505
653160,intercontinental exchange inc,2019-01-26,-7.0877931776822125
653647,intercontinental exchange inc,2019-01-27,-7.537417254180243
654031,intercontinental exchange inc,2019-01-28,-5.497008571381033
654581,intercontinental exchange inc,2019-01-29,-6.309185521284728
655075,intercontinental exchange inc,2019-01-30,-1.7849511748485856
655641,intercontinental exchange inc,2019-01-31,-1.3749570669083424
656176,intercontinental exchange inc,2019-02-01,-1.3196592788807826
656742,intercontinental exchange inc,2019-02-02,-4.006076261484721
657148,intercontinental exchange inc,2019-02-03,
657593,intercontinental exchange inc,2019-02-04,
658195,intercontinental exchange inc,2019-02-05,1.0268117603744287
658608,intercontinental exchange inc,2019-02-06,-0.673704005484386
659184,intercontinental exchange inc,2019-02-07,-0.9007812035440345
659675,intercontinental exchange inc,2019-02-08,-1.0347751465485924
660231,intercontinental exchange inc,2019-02-09,1.4176245210727951
660629,intercontinental exchange inc,2019-02-10,
661066,intercontinental exchange inc,2019-02-11,-4.006874705275626
661604,intercontinental exchange inc,2019-02-12,-2.1373713684441036
662097,intercontinental exchange inc,2019-02-13,0.094489331621602
662599,intercontinental exchange inc,2019-02-14,0.4532415875459102
663109,intercontinental exchange inc,2019-02-15,-0.6217803287658954
