,COMPANY,date,SDG_14
416541,southern co,2017-09-18,-4.97787610619469
417093,southern co,2017-09-19,4.1051934889623
417384,southern co,2017-09-20,-2.786856917674899
417984,southern co,2017-09-21,-1.116890973155434
418429,southern co,2017-09-22,0.5649542453808812
419120,southern co,2017-09-23,
419392,southern co,2017-09-24,0.425531914893617
419761,southern co,2017-09-25,0.8021924362833117
420341,southern co,2017-09-26,1.75257731958763
420666,southern co,2017-09-27,-1.18764845605701
421316,southern co,2017-09-28,8.185843741772366
421824,southern co,2017-09-29,1.7706983792298492
422194,southern co,2017-09-30,0.12846466217337696
422648,southern co,2017-10-01,1.08459869848156
423046,southern co,2017-10-02,-0.09039531286404634
423665,southern co,2017-10-03,2.066520924715003
424006,southern co,2017-10-04,5.05050505050505
424647,southern co,2017-10-05,
425089,southern co,2017-10-06,-1.0208717418862892
425510,southern co,2017-10-07,
425974,southern co,2017-10-08,-5.89128555951722
426339,southern co,2017-10-09,-5.22156241852329
426881,southern co,2017-10-10,-4.646318086227506
427443,southern co,2017-10-11,0.36257692839782907
428033,southern co,2017-10-12,0.7206737379133412
428499,southern co,2017-10-13,0.39790014081246394
428980,southern co,2017-10-14,1.1355373945793712
429516,southern co,2017-10-15,
429853,southern co,2017-10-16,2.343330778300836
430476,southern co,2017-10-17,2.4256401711613127
431070,southern co,2017-10-18,2.6953919148948655
431554,southern co,2017-10-19,1.9627431896459218
432111,southern co,2017-10-20,2.630838381426156
432737,southern co,2017-10-21,
433126,southern co,2017-10-22,
433510,southern co,2017-10-23,1.9097859025757835
433934,southern co,2017-10-24,4.787954262479282
434532,southern co,2017-10-25,2.64205937028262
434963,southern co,2017-10-26,5.025642738489684
435509,southern co,2017-10-27,2.4912379046265083
436074,southern co,2017-10-28,3.90738060781476
