,COMPANY,date,SDG_14
396054,anadarko petroleum corp,2017-08-06,0.300351840727709
396460,anadarko petroleum corp,2017-08-07,
397020,anadarko petroleum corp,2017-08-08,
397674,anadarko petroleum corp,2017-08-09,-3.514168994205175
398000,anadarko petroleum corp,2017-08-10,-1.053665938441992
398398,anadarko petroleum corp,2017-08-11,-3.6115194441273446
399104,anadarko petroleum corp,2017-08-12,
399417,anadarko petroleum corp,2017-08-13,2.48868778280543
399755,anadarko petroleum corp,2017-08-14,0.55538321925037
400309,anadarko petroleum corp,2017-08-15,-2.9696763023125627
400830,anadarko petroleum corp,2017-08-16,
401242,anadarko petroleum corp,2017-08-17,0.6646505912253686
401797,anadarko petroleum corp,2017-08-18,
402193,anadarko petroleum corp,2017-08-19,-2.59230164964651
402654,anadarko petroleum corp,2017-08-20,0.123609394313968
402981,anadarko petroleum corp,2017-08-21,0.7556847112005265
403607,anadarko petroleum corp,2017-08-22,
404265,anadarko petroleum corp,2017-08-23,-4.32900432900433
404554,anadarko petroleum corp,2017-08-24,-2.421691025282715
404970,anadarko petroleum corp,2017-08-25,-4.970286955257071
405470,anadarko petroleum corp,2017-08-26,-5.956569821933094
405893,anadarko petroleum corp,2017-08-27,-5.432880889150825
406340,anadarko petroleum corp,2017-08-28,-3.5933238103786755
406868,anadarko petroleum corp,2017-08-29,-0.593692022263451
407436,anadarko petroleum corp,2017-08-30,-2.6319023654821287
408120,anadarko petroleum corp,2017-08-31,
408315,anadarko petroleum corp,2017-09-01,-0.32188227314630596
408915,anadarko petroleum corp,2017-09-02,
409323,anadarko petroleum corp,2017-09-03,
409636,anadarko petroleum corp,2017-09-04,
410281,anadarko petroleum corp,2017-09-05,-2.52375181908224
410614,anadarko petroleum corp,2017-09-06,
411190,anadarko petroleum corp,2017-09-07,
411898,anadarko petroleum corp,2017-09-08,
412192,anadarko petroleum corp,2017-09-09,
412662,anadarko petroleum corp,2017-09-10,
413206,anadarko petroleum corp,2017-09-11,0.22646117742523053
413828,anadarko petroleum corp,2017-09-12,
414076,anadarko petroleum corp,2017-09-13,-0.380952380952381
414576,anadarko petroleum corp,2017-09-14,-1.1304762405155815
414942,anadarko petroleum corp,2017-09-15,-1.5379384937865008
