,COMPANY,date,SDG_14
581069,dollar tree inc,2018-08-25,
581661,dollar tree inc,2018-08-26,-7.3342736248237
581930,dollar tree inc,2018-08-27,-3.4468853123722196
582491,dollar tree inc,2018-08-28,-0.18123259301578498
583064,dollar tree inc,2018-08-29,-4.425821217016695
583468,dollar tree inc,2018-08-30,-3.60824742268041
583888,dollar tree inc,2018-08-31,
584489,dollar tree inc,2018-09-01,0.992282249173098
584831,dollar tree inc,2018-09-02,2.71398747390397
585285,dollar tree inc,2018-09-03,-1.14840989399293
585830,dollar tree inc,2018-09-04,-0.572246065808297
586300,dollar tree inc,2018-09-05,-4.1727061172754265
586763,dollar tree inc,2018-09-06,-7.9645135566188205
587337,dollar tree inc,2018-09-07,0.746268656716418
587726,dollar tree inc,2018-09-08,-3.24324324324324
588231,dollar tree inc,2018-09-09,-4.87058168661286
588611,dollar tree inc,2018-09-10,
589119,dollar tree inc,2018-09-11,
589647,dollar tree inc,2018-09-12,-3.30693991616209
590046,dollar tree inc,2018-09-13,
590583,dollar tree inc,2018-09-14,-5.806379969920325
591016,dollar tree inc,2018-09-15,-5.32029233020631
591412,dollar tree inc,2018-09-16,-3.972704196418707
591891,dollar tree inc,2018-09-17,-2.8426726734009193
592388,dollar tree inc,2018-09-18,-0.794626593806922
592820,dollar tree inc,2018-09-19,-4.335945095195305
593408,dollar tree inc,2018-09-20,-1.1716538349604448
593812,dollar tree inc,2018-09-21,-7.361253854059584
594423,dollar tree inc,2018-09-22,
594693,dollar tree inc,2018-09-23,-0.720906282183316
595205,dollar tree inc,2018-09-24,
595640,dollar tree inc,2018-09-25,-1.3002316068550084
596210,dollar tree inc,2018-09-26,0.91514143094842
596617,dollar tree inc,2018-09-27,0.577731092436975
597063,dollar tree inc,2018-09-28,
597544,dollar tree inc,2018-09-29,
598100,dollar tree inc,2018-09-30,
598442,dollar tree inc,2018-10-01,
598855,dollar tree inc,2018-10-02,-0.963977676306443
599339,dollar tree inc,2018-10-03,
599806,dollar tree inc,2018-10-04,3.20512820512821
