,COMPANY,date,SDG_14
160290,chesapeake energy corp,2016-02-23,-1.8869147974911942
160758,chesapeake energy corp,2016-02-24,1.521628825823425
161138,chesapeake energy corp,2016-02-25,-1.6227042633292614
161720,chesapeake energy corp,2016-02-26,-1.5416630011229495
162130,chesapeake energy corp,2016-02-27,-0.2415361274124735
162569,chesapeake energy corp,2016-02-28,-1.5749974473790092
163031,chesapeake energy corp,2016-02-29,
163527,chesapeake energy corp,2016-03-01,-1.3043002792826164
163790,chesapeake energy corp,2016-03-02,-2.5779054834016515
164281,chesapeake energy corp,2016-03-03,-3.635500984493203
164763,chesapeake energy corp,2016-03-04,-3.2188822304198235
165235,chesapeake energy corp,2016-03-05,-4.065004500940313
165681,chesapeake energy corp,2016-03-06,-2.8000780411605817
166079,chesapeake energy corp,2016-03-07,-1.3679143074279232
166467,chesapeake energy corp,2016-03-08,-2.572872229937398
167004,chesapeake energy corp,2016-03-09,-2.317883820017357
167462,chesapeake energy corp,2016-03-10,-1.2395234956210577
168004,chesapeake energy corp,2016-03-11,-3.0002240474308026
168380,chesapeake energy corp,2016-03-12,-2.8133212851773317
168910,chesapeake energy corp,2016-03-13,-2.6490011692175894
169235,chesapeake energy corp,2016-03-14,-6.0724944800695155
169598,chesapeake energy corp,2016-03-15,-5.875107416400089
170102,chesapeake energy corp,2016-03-16,-3.280195530387819
170578,chesapeake energy corp,2016-03-17,-2.456738834757662
170998,chesapeake energy corp,2016-03-18,-1.35856380397865
171488,chesapeake energy corp,2016-03-19,-1.729936203426245
172018,chesapeake energy corp,2016-03-20,-3.23741007194245
172306,chesapeake energy corp,2016-03-21,-1.9485903814262
172691,chesapeake energy corp,2016-03-22,-1.9736519073723233
173228,chesapeake energy corp,2016-03-23,-0.3825099517146252
173605,chesapeake energy corp,2016-03-24,-2.5041299679862856
174211,chesapeake energy corp,2016-03-25,
174605,chesapeake energy corp,2016-03-26,
174883,chesapeake energy corp,2016-03-27,-1.138745200516649
175237,chesapeake energy corp,2016-03-28,-2.15877437325905
175781,chesapeake energy corp,2016-03-29,-3.607074920061187
176359,chesapeake energy corp,2016-03-30,-1.93548387096774
176553,chesapeake energy corp,2016-03-31,-0.628571428571428
177161,chesapeake energy corp,2016-04-01,-4.24403183023873
177559,chesapeake energy corp,2016-04-02,
178008,chesapeake energy corp,2016-04-03,
