,COMPANY,date,SDG_14
331209,united continental holdings inc,2017-03-10,1.714956852048313
331653,united continental holdings inc,2017-03-11,-1.5077184249521671
332099,united continental holdings inc,2017-03-12,-4.887943042898807
332359,united continental holdings inc,2017-03-13,1.29844088827273
332851,united continental holdings inc,2017-03-24,1.3809879750920295
333496,united continental holdings inc,2017-03-25,-1.858200674736794
333688,united continental holdings inc,2017-03-26,-1.1378442734831882
334037,united continental holdings inc,2017-03-27,-1.138330792740824
334519,united continental holdings inc,2017-03-28,-2.8013113866437247
335109,united continental holdings inc,2017-03-29,-5.56902176677678
335507,united continental holdings inc,2017-03-30,-6.28238327026576
336018,united continental holdings inc,2017-03-31,-5.764621883025744
336536,united continental holdings inc,2017-04-01,-1.8973098907026065
336972,united continental holdings inc,2017-04-02,
337274,united continental holdings inc,2017-04-03,-2.3869098102904616
337778,united continental holdings inc,2017-04-04,0.003314494539582802
338179,united continental holdings inc,2017-04-05,1.9316297635350874
338815,united continental holdings inc,2017-04-06,-3.494553514811069
339337,united continental holdings inc,2017-04-07,-4.142046247406621
339705,united continental holdings inc,2017-04-08,-0.10315771185336498
340147,united continental holdings inc,2017-04-09,-2.076333053322135
340437,united continental holdings inc,2017-04-10,-3.5307134290863247
340886,united continental holdings inc,2017-04-11,-3.712327992665948
341373,united continental holdings inc,2017-04-12,-3.3999254218411474
341852,united continental holdings inc,2017-04-13,-3.605770383871334
342356,united continental holdings inc,2017-04-14,-3.6563126366621197
342815,united continental holdings inc,2017-04-15,-3.4226513568222026
343211,united continental holdings inc,2017-04-16,-2.7727521250399247
343568,united continental holdings inc,2017-04-17,-2.018494342568657
344062,united continental holdings inc,2017-04-18,-2.0771462954333124
344565,united continental holdings inc,2017-04-19,-1.0364792379340686
